xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.74483,3722.1,4518.6,8.7159,26.955,42.243,2711.6,76.092,120.39,0.32813,79.793,51.08,2641.7,26.287,49.777,3103.3,23.293,67.786,269.31,344.69,94.511,77.527,32.905,8.8266,26.882,6.9452,18.736,1.715,33.209,13.685,24.23,1.0518,17.742,2.3296,4.7722,2.2362,0.012808,0.80684,0.094942,53.139,44.438,62.997,54.369,73.019,58.39,23.605,38.473,41.279,46.019,58.98,40.842,17.186
0.6738,3640.3,4563.5,8.8014,26.694,42.331,2710,75.77,120.41,0.30137,80.014,50.502,2640.5,27.375,47.762,3102.8,23.001,67.817,267.76,344.58,94.611,77.334,32.696,8.8056,25.995,6.811,18.526,1.7117,32.982,13.916,24.256,1.2842,18.088,2.3181,4.7217,2.33,0.012808,0.80684,0.094942,53.139,44.438,62.723,53.288,66.493,57.603,23.417,35.518,39.576,41.354,58.715,41.704,17.878
0.67445,3627.1,4519.7,8.6856,27.012,42.368,2709.3,75.262,120.39,0.29881,80.105,48.759,2638.6,25.202,48.968,3101.6,22.366,67.86,267.28,344.21,94.7,77.326,32.696,8.8056,25.995,6.811,18.526,1.7117,32.982,13.916,24.256,1.2842,18.088,2.3181,4.7217,2.33,0.020661,0.81353,0.093603,53.579,43.548,62.95,53.812,66.43,56.875,23.258,35.83,34.446,44.146,58.47,40.387,19.374
0.68965,3721.8,4529.6,8.7524,26.876,42.388,2706.9,75.684,120.39,0.32781,80.028,48.588,2636.1,24.619,50.537,3099.8,23.382,67.857,264.6,343.53,94.79,77.043,32.316,9.0391,26.879,6.9724,18.635,1.6913,33.554,13.684,23.882,1.2832,18.271,2.3279,4.7744,2.2392,0.020661,0.81353,0.093603,53.579,43.548,62.5,54.235,67.65,56.566,22.898,38.438,33.944,47.777,58.357,41.04,16.991
0.69119,3663.8,4541.5,8.7708,26.654,41.985,2704,75.512,120.38,0.32517,80.06,47.687,2632.9,25.467,48.523,3099.1,23.564,67.819,264.55,342.45,94.583,77.337,32.316,9.0391,26.879,6.9724,18.635,1.6913,33.554,13.684,23.882,1.2832,18.271,2.3279,4.7744,2.2392,0.020661,0.81353,0.093603,53.579,43.548,63.499,54.092,67.498,56.745,22.326,38.76,31.293,43.116,58.009,40.53,16.539
0.72068,3620.4,4500.3,8.8113,26.661,42.233,2704.8,75.9,120.4,0.30028,80.13,49.215,2633.6,24.187,50.452,3098.4,22.823,67.796,263.13,342.06,94.806,77.202,32.444,8.7808,26.173,6.9524,18.632,1.6869,33.41,13.814,24.355,1.2501,18.266,2.3591,4.897,2.3568,0.020661,0.81353,0.093603,53.579,43.548,62.822,54.351,71.175,56.292,22.744,35.571,35.79,47.58,57.785,40.743,18.312
0.72207,3599.7,4499.5,8.7035,27.174,42.165,2703.5,75.792,120.4,0.29764,80.105,49.931,2632.8,25.793,51.357,3097.8,22.282,67.765,263.26,342.2,94.799,77.137,32.444,8.7808,26.173,6.9524,18.632,1.6869,33.41,13.814,24.355,1.2501,18.266,2.3591,4.897,2.3568,0.020661,0.81353,0.093603,53.579,43.548,63.177,54.361,71.039,55.519,22.847,35.893,37.898,49.673,57.424,40.553,19.609
0.70922,3612.9,4541.3,8.7061,26.876,41.982,2701.8,75.888,120.37,0.31297,80.1,49.25,2631.3,25.32,49.154,3096.9,22.147,67.749,262.94,341.78,94.76,77.293,31.803,9.0149,26.459,6.7702,18.592,1.7103,32.721,13.816,23.597,1.3401,18.782,2.3325,4.7225,2.292,0.027993,0.8185,0.12576,53.751,43.916,63.05,53.891,69.48,55.578,22.585,37.385,35.893,44.576,57.229,40.001,19.922
0.70838,3633.4,4485.9,8.7827,26.729,42.368,2701.5,74.872,120.4,0.31482,80.079,50.417,2629.8,25.281,51.56,3096.5,22.587,67.705,263.07,341.39,94.981,77.077,31.803,9.0149,26.459,6.7702,18.592,1.7103,32.721,13.816,23.597,1.3401,18.782,2.3325,4.7225,2.292,0.027993,0.8185,0.12576,53.751,43.916,62.697,54.554,69.563,54.747,22.3,37.16,39.329,50.145,56.928,40.49,18.902
0.77122,3688.1,4556.9,8.6397,27.261,42.445,2701.4,75.125,120.43,0.31237,80.144,49.653,2630,24.751,50.064,3098.6,22.066,67.682,262.22,341.07,94.687,77.364,32.093,9.1105,26.195,6.8579,18.649,1.7202,32.496,13.859,23.78,1.2911,18.498,2.3454,4.8465,2.2488,0.027993,0.8185,0.12576,53.751,43.916,63.374,53.829,75.706,58.23,22.142,37.493,37.08,46.681,56.713,40.818,20.127
0.77207,3699.6,4535.5,8.6243,26.658,42.362,2703.1,74.903,120.4,0.31136,80.349,49.742,2632.3,26.216,51.402,3100.5,22.406,67.675,259.88,340.39,94.695,77.225,32.093,9.1105,26.195,6.8579,18.649,1.7202,32.496,13.859,23.78,1.2911,18.498,2.3454,4.8465,2.2488,0.027993,0.8185,0.12576,53.751,43.916,63.176,54.085,75.622,59.36,21.993,37.616,37.339,49.779,56.63,41.073,19.317
0.74525,3669.7,4550.9,8.7246,27.155,42.139,2701.4,75.256,120.43,0.31802,80.372,51.027,2630.3,25.956,50.144,3099,23.556,67.699,261.4,340.33,94.581,77.319,31.964,8.9447,26.732,6.9008,18.846,1.7348,33.3,13.774,23.699,1.1818,18.731,2.3534,4.9201,2.3514,0.027993,0.8185,0.12576,53.751,43.916,62.984,53.788,73.239,55.952,22.258,37.979,41.123,46.867,56.202,41.547,16.578
0.74605,3683.2,4485.7,8.6249,27.107,42.215,2701.2,74.63,120.4,0.31673,80.447,52.846,2629.4,24.819,50.267,3097.6,22.945,67.725,258.67,339.92,94.682,77.42,31.964,8.9447,26.732,6.9008,18.846,1.7348,33.3,13.774,23.699,1.1818,18.731,2.3534,4.9201,2.3514,0.034081,0.84002,0.081862,53.27,44.23,62.753,54.569,73.16,57.351,22.015,38.136,46.476,47.151,56.244,40.638,18.015
0.75726,3671.9,4501.5,8.812,26.663,42.061,2698.4,74.915,120.41,0.31225,80.411,49.692,2627.2,26.041,50.264,3097.7,22.272,67.712,256.04,339.58,94.731,77.438,31.91,8.9096,25.805,7.0446,19.28,1.6532,32.74,13.754,24.213,1.2308,18.56,2.3572,4.9214,2.3241,0.034081,0.84002,0.081862,53.27,44.23,62.572,53.899,74.826,56.92,21.572,36.402,37.193,47.145,56.225,40.918,19.607
0.75755,3644.6,4468.2,8.7096,26.976,42.268,2697.5,75.555,120.39,0.30801,80.375,49.188,2624.9,26.421,50.881,3097,22.479,67.687,257.92,339.35,94.786,77.172,31.91,8.9096,25.805,7.0446,19.28,1.6532,32.74,13.754,24.213,1.2308,18.56,2.3572,4.9214,2.3241,0.034081,0.84002,0.081862,53.27,44.23,63.042,54.298,74.798,56.147,21.473,36.919,35.709,48.574,55.807,40.271,19.137
0.76687,3649,4425.2,8.8002,26.816,42.318,2695.4,76.013,120.39,0.30436,80.241,51.993,2622.5,25.722,49.436,3093.3,24.207,67.663,256.44,339.03,94.906,76.994,31.597,8.9678,26.701,6.8861,18.846,1.7385,33.016,13.81,24.013,1.3399,19.211,2.3212,4.8749,2.3468,0.034081,0.84002,0.081862,53.27,44.23,61.62,53.7,75.432,55.247,21.893,36.734,43.965,45.228,55.69,40.439,15.063
0.76644,3604.5,4475.6,8.6775,27.145,42.203,2695.7,75.483,120.38,0.30624,80.324,50.01,2624.2,25.644,49.97,3092.1,22.789,67.587,255.35,339.59,94.922,77.179,31.597,8.9678,26.701,6.8861,18.846,1.7385,33.016,13.81,24.013,1.3399,19.211,2.3212,4.8749,2.3468,0.034081,0.84002,0.081862,53.27,44.23,62.386,53.096,75.474,56.269,22.022,36.504,38.129,46.464,55.542,40.306,18.423
0.80236,3657.3,4475.8,8.6779,26.992,42.321,2696.2,75.321,120.42,0.31136,80.288,49.653,2624.4,24.644,50.972,3094,22.035,67.556,254.5,339.33,94.804,77.101,31.513,8.8581,25.784,6.8259,18.207,1.7546,33.031,13.912,23.351,1.3485,18.943,2.3768,4.8708,2.3485,-0.0014195,0.82874,0.091431,53.961,43.3,62.789,54.112,78.784,57.012,21.698,37.314,37.08,48.782,55.911,41.159,20.227
0.8022,3670.5,4485.2,8.6509,27.007,42.429,2695.9,74.651,120.39,0.31244,80.276,49.204,2623.9,26.661,49.525,3095.5,22.769,67.549,256.65,338.87,94.828,77.098,31.513,8.8581,25.784,6.8259,18.207,1.7546,33.031,13.912,23.351,1.3485,18.943,2.3768,4.8708,2.3485,-0.0014195,0.82874,0.091431,53.961,43.3,62.561,54,78.8,56.503,21.252,37.182,35.758,45.435,55.708,40.55,18.497
0.81609,3656.3,4562,8.6438,26.775,42.435,2697.7,75.012,120.43,0.32099,80.396,49.391,2626.4,25.474,51.629,3096.6,22.234,67.525,257.53,339.09,94.699,77.406,32.037,8.9316,26.555,6.872,19.257,1.7463,33.065,13.822,23.265,1.4669,19.442,2.3572,4.8836,2.3056,-0.0014195,0.82874,0.091431,53.961,43.3,63.358,54.69,80.318,57.713,21.719,38.946,36.308,50.304,55.62,41.14,19.749
0.81707,3695.8,4541.7,8.755,26.798,42.662,2698.3,75.27,120.4,0.3224,80.49,50.506,2626,27.186,49.97,3098.2,23.407,67.559,255.04,338.55,94.676,77.68,32.037,8.9316,26.555,6.872,19.257,1.7463,33.065,13.822,23.265,1.4669,19.442,2.3572,4.8836,2.3056,-0.0014195,0.82874,0.091431,53.961,43.3,62.679,54.932,80.221,58.439,21.388,38.774,39.591,46.466,55.832,40.554,16.937
0.76944,3658,4466.9,8.8201,27.05,42.781,2697.5,75.524,120.4,0.31396,80.681,50.393,2626.3,25.105,49.859,3096.6,23.296,67.614,255.16,339.17,94.627,77.49,32.167,9.051,26.442,6.96,18.808,1.7482,33.033,14.028,23.196,1.3091,18.756,2.3592,4.9054,2.286,-0.0014195,0.82874,0.091431,53.961,43.3,62.956,53.26,75.79,56.169,21.793,37.457,39.256,46.209,55.805,40.515,17.192
0.7718,3663.9,4451.2,8.6703,26.95,42.011,2695.6,75.635,120.42,0.3123,80.632,48.856,2624.1,24.994,51.194,3095,23.246,67.675,256.28,338.98,94.655,77.407,32.167,9.051,26.442,6.96,18.808,1.7482,33.033,14.028,23.196,1.3091,18.756,2.3592,4.9054,2.286,0.025856,0.86338,0.10851,53.015,44.307,62.855,53.447,75.558,57.821,21.348,37.659,34.734,49.298,55.396,41.291,17.305
0.75611,3638,4506.5,8.6627,26.89,41.844,2690.7,76.258,120.39,0.33784,80.361,49.094,2619.1,22.882,48.759,3090.9,22.709,67.661,255.56,338.64,94.901,76.91,31.759,8.9767,25.881,6.9584,19.213,1.7461,32.305,13.886,23.229,1.2923,18.887,2.3283,5.0004,2.3014,0.025856,0.86338,0.10851,53.015,44.307,62.497,53.844,74.799,58.774,21.438,40.218,35.433,43.662,55.318,40.333,18.631
0.75746,3609.4,4518.7,8.7894,27.065,42.363,2687.4,74.718,120.4,0.33713,80.116,50.628,2616.1,25.027,49.534,3086.5,22.74,67.556,252.09,338.44,94.858,77.168,31.759,8.9767,25.881,6.9584,19.213,1.7461,32.305,13.886,23.229,1.2923,18.887,2.3283,5.0004,2.3014,0.025856,0.86338,0.10851,53.015,44.307,62.988,53.698,74.667,56.429,21.461,40.304,39.947,45.456,55.495,40.696,18.573
0.80053,3625.1,4452.6,8.6345,26.962,41.984,2689.3,75.318,120.41,0.32197,80.23,52.045,2617.1,24.333,50.445,3086.3,23.721,67.452,255.42,338.61,94.965,77.172,31.885,8.8542,26.119,6.6923,19.277,1.7074,32.621,13.912,23.383,1.335,18.927,2.3099,5.0384,2.3595,0.025856,0.86338,0.10851,53.015,44.307,62.66,53.454,78.659,56.483,21.829,38.527,44.119,47.565,55.065,40.39,16.264
0.80029,3621.9,4446,8.8593,26.911,42.329,2690.5,75.486,120.4,0.31944,80.402,51.162,2618.3,23.997,49.407,3089.5,22.953,67.437,253.02,338.84,94.803,77.382,31.885,8.8542,26.119,6.6923,19.277,1.7074,32.621,13.912,23.383,1.335,18.927,2.3099,5.0384,2.3595,0.025856,0.86338,0.10851,53.015,44.307,62.715,53.533,78.683,58.227,21.539,38.836,41.519,45.161,55.146,40.385,18.07
0.79015,3688.2,4441.6,8.7266,27.087,42.309,2691,74.48,120.41,0.32705,80.599,51.718,2619.4,24.66,49.616,3090.5,23.867,67.511,255.52,338.77,94.763,77.287,32.275,9.0727,26.079,6.8286,19.183,1.7273,32.676,13.934,23.661,1.3382,19.275,2.3479,4.9155,2.2468,0.0042622,0.87498,0.095355,54.344,43.865,63.961,53.35,78.027,59.497,21.581,38.723,43.157,45.644,55.693,41.604,15.89
0.78974,3694,4452.9,8.6905,26.887,42.285,2690.1,74.491,120.42,0.3251,80.69,48.976,2619,26.951,50.11,3090.5,24.358,67.587,255.11,338.37,94.511,77.619,32.275,9.0727,26.079,6.8286,19.183,1.7273,32.676,13.934,23.661,1.3382,19.275,2.3479,4.9155,2.2468,0.0042622,0.87498,0.095355,54.344,43.865,63.862,53.214,78.066,55.692,21.442,38.961,35.087,46.789,55.982,40.643,14.691
0.75638,3696.2,4409.8,8.73,26.984,42.482,2688.3,74.772,120.41,0.32697,80.816,50.028,2616.4,24.152,52.18,3088.7,22.554,67.696,257.64,337.88,94.618,77.393,31.942,8.9043,25.682,6.7096,19.071,1.7068,33.426,13.834,23.985,1.1934,19.245,2.3771,4.9228,2.2777,0.0042622,0.87498,0.095355,54.344,43.865,62.743,53.886,74.155,56.96,21.121,39.475,38.183,51.578,56.003,40.872,18.959
0.75597,3688.5,4465.6,8.6731,27.355,42.31,2684.6,75.361,120.36,0.32926,80.612,49.848,2611.9,26.304,49.827,3085.9,23.457,67.752,256.45,337.44,94.739,77.226,31.942,8.9043,25.682,6.7096,19.071,1.7068,33.426,13.834,23.985,1.1934,19.245,2.3771,4.9228,2.2777,0.0042622,0.87498,0.095355,54.344,43.865,62.875,53.218,74.195,57.98,21.116,39.196,37.651,46.135,56.357,40.926,16.835
0.7878,3733.6,4429.6,8.7132,27.121,42.05,2683.1,75.013,120.42,0.31808,80.486,49.343,2610.8,23.905,49.126,3083.5,23.136,67.727,256.79,337.9,94.666,76.975,32.386,8.9774,25.97,6.9156,18.723,1.7351,33.176,13.939,23.408,1.2925,19.049,2.3524,4.9676,2.3764,0.0042622,0.87498,0.095355,54.344,43.865,63.249,53.863,77.554,58.118,21.186,37.974,36.167,44.512,56.575,41.097,17.633
0.78716,3707.2,4479.3,8.8546,26.745,42.485,2680.4,74.292,120.37,0.31699,80.341,50.399,2608.1,24.099,50.974,3082.3,23.769,67.71,259.34,337.53,94.619,77.057,32.386,8.9774,25.97,6.9156,18.723,1.7351,33.176,13.939,23.408,1.2925,19.049,2.3524,4.9676,2.3764,0.014774,0.86645,0.10442,53.767,44.062,63.704,53.268,77.618,57.932,20.741,38.107,39.273,48.789,56.957,40.485,16.147
0.7453,3666.4,4536.4,8.7972,26.714,42.319,2680.9,75.034,120.42,0.32887,80.596,50.305,2609.2,24.301,49.548,3082,22.184,67.733,262.28,337.65,94.775,77.4,32.067,9.1221,25.917,6.8709,19.54,1.682,32.793,14.154,23.182,1.3406,18.947,2.3896,4.8865,2.2655,0.014774,0.86645,0.10442,53.767,44.062,62.665,53.42,73.335,57.406,20.899,39.565,38.996,45.487,57.102,41.232,19.88
0.74703,3634.6,4487.7,8.7561,26.82,42.421,2682.6,74.475,120.39,0.32856,80.78,51.921,2611.1,26.401,49.5,3083.1,23.238,67.783,263.35,337.56,94.751,77.663,32.067,9.1221,25.917,6.8709,19.54,1.682,32.793,14.154,23.182,1.3406,18.947,2.3896,4.8865,2.2655,0.014774,0.86645,0.10442,53.767,44.062,63.211,54.003,73.165,55.412,21.048,39.603,43.754,45.377,57.407,41.103,17.348
0.77608,3678,4362.1,8.7435,26.666,42.087,2683.7,73.67,120.37,0.35232,80.999,50.192,2612.7,26.408,50.896,3084.1,23.242,67.897,262.31,337.28,94.591,77.837,32.14,8.8376,25.998,7.0606,18.988,1.7161,32.422,13.856,22.643,1.3006,19.18,2.3456,4.9713,2.2809,0.014774,0.86645,0.10442,53.767,44.062,62.847,53.44,76.293,58.037,21.077,42.787,38.665,48.608,57.892,40.93,17.301
0.77585,3660.5,4431.5,8.778,26.848,42.543,2683.5,75.797,120.39,0.35263,81.01,47.394,2610.9,24.554,50.406,3083.9,23.037,68.01,263.01,336.83,94.758,77.724,32.14,8.8376,25.998,7.0606,18.988,1.7161,32.422,13.856,22.643,1.3006,19.18,2.3456,4.9713,2.2809,0.014774,0.86645,0.10442,53.767,44.062,63.148,52.609,76.316,57.701,20.932,42.75,30.431,47.473,58.22,41.339,17.774
0.76923,3607.6,4435.5,8.8155,26.76,42.079,2681.7,74.469,120.38,0.32147,80.89,49.484,2610.3,25.082,50.917,3084.1,22.916,68.091,262.86,337.07,94.686,77.465,31.725,8.9976,25.493,6.9146,19.355,1.6837,32.487,14.016,23.044,1.4716,19.044,2.3377,4.9884,2.3698,0.016933,0.86153,0.11531,54.105,43.017,62.315,53.836,75.759,56.596,20.971,38.853,36.583,48.657,58.466,41.003,18.071
0.76977,3619.6,4443.8,8.7391,26.866,42.079,2682.1,75.349,120.39,0.32202,80.753,49.442,2609.3,24.536,49.371,3083.3,23.853,68.095,263.31,337.58,94.929,77.144,31.725,8.9976,25.493,6.9146,19.355,1.6837,32.487,14.016,23.044,1.4716,19.044,2.3377,4.9884,2.3698,0.016933,0.86153,0.11531,54.105,43.017,62.109,53.736,75.706,56.935,20.946,38.786,36.459,45.079,58.747,40.866,15.879
0.81625,3672.2,4425.9,8.7197,26.67,42.295,2683,74.587,120.39,0.34155,80.588,49.836,2609.8,26.911,49.736,3082.9,22.019,68.063,267.69,337.74,94.789,77.459,32.19,8.8257,25.618,7.0588,18.945,1.7511,32.327,13.834,23.085,1.344,19.053,2.3834,5.0149,2.4311,0.016933,0.86153,0.11531,54.105,43.017,62.384,52.983,79.548,57.987,20.967,40.848,37.617,45.924,58.681,40.025,20.225
0.8113,3672.5,4472.1,8.7445,27.037,42.279,2685.1,75.224,120.39,0.34039,80.695,52.026,2613.6,26.98,48.868,3084.6,22.21,68.045,267.86,338.28,94.734,77.623,32.19,8.8257,25.618,7.0588,18.945,1.7511,32.327,13.834,23.085,1.344,19.053,2.3834,5.0149,2.4311,0.016933,0.86153,0.11531,54.105,43.017,62.379,52.43,80.035,57.824,21.178,40.989,44.062,43.915,58.991,40.229,19.758
0.77061,3602.7,4446.9,8.8269,26.835,41.905,2686.4,74.801,120.39,0.32029,80.745,49.824,2614.3,23.269,50.321,3086.6,22.919,68.079,267.85,338.75,94.854,77.37,32.29,8.9997,25.616,6.9677,18.847,1.775,32.661,13.894,23.044,1.127,19.52,2.3519,5.0389,2.3943,0.016933,0.86153,0.11531,54.105,43.017,62.216,53.675,75.666,58.058,21.085,38.709,37.581,47.276,59.314,40.737,18.087
0.7694,3593.6,4502.5,8.9508,27.103,42.215,2687.5,73.826,120.41,0.32167,80.613,49.993,2614.5,24.253,50.842,3087.5,23.651,68.097,269.29,338.38,94.847,77.453,32.29,8.9997,25.616,6.9677,18.847,1.775,32.661,13.894,23.044,1.127,19.52,2.3519,5.0389,2.3943,0.028589,0.84668,0.086138,53.907,42.683,62.373,53.011,75.785,57.615,21.256,38.541,38.08,48.482,59.432,40.604,16.35
0.75754,3631.8,4489.1,8.931,26.955,41.895,2689.1,73.768,120.41,0.3296,80.645,49.38,2616.9,24.181,51.067,3088.8,23.652,68.065,269.09,339.19,94.731,77.567,32.097,8.9345,25.777,6.9284,19.201,1.7823,32.773,13.72,23.329,1.234,18.553,2.3615,4.9956,2.4081,0.028589,0.84668,0.086138,53.907,42.683,62.391,53.39,74.939,57.285,21.231,39.242,36.275,49.004,59.74,41.186,16.337
0.76064,3631.3,4490.8,8.8286,27.243,42.479,2691.8,76.004,120.39,0.32994,80.826,51.525,2621.4,23.635,49.331,3091,23.191,68.139,270.08,339.67,94.679,77.642,32.097,8.9345,25.777,6.9284,19.201,1.7823,32.773,13.72,23.329,1.234,18.553,2.3615,4.9956,2.4081,0.028589,0.84668,0.086138,53.907,42.683,62.401,53.369,74.634,57.412,21.917,39.2,42.587,44.986,59.939,40.715,17.405
0.77733,3653.6,4459.2,8.9337,26.492,42.342,2691.4,74.268,120.41,0.30737,80.522,49.727,2619.6,25.799,49.358,3090.7,22.671,68.135,272.16,339.91,94.719,77.073,32.059,9.0603,26.234,6.674,19.02,1.7288,32.856,13.946,23.158,1.3246,18.821,2.4191,4.8981,2.3192,0.028589,0.84668,0.086138,53.907,42.683,62.299,52.837,76.648,57.955,21.209,37.279,37.298,45.048,60.04,40.884,18.698
0.77739,3647.7,4412.6,8.7958,27.091,42.081,2690.9,73.466,120.41,0.31359,80.304,51.072,2618.7,24.808,51.397,3090.2,22.882,68.11,272.77,339.88,94.628,77.219,32.059,9.0603,26.234,6.674,19.02,1.7288,32.856,13.946,23.158,1.3246,18.821,2.4191,4.8981,2.3192,0.028589,0.84668,0.086138,53.907,42.683,62.4,53.395,76.642,58.198,21.223,36.52,41.256,49.767,60.276,40.536,18.202
0.78243,3686.2,4463.5,8.8523,26.983,41.827,2696.2,73.846,120.44,0.33349,80.673,49.667,2625.6,25.786,49.807,3094.2,22.776,68.09,273.87,340.57,94.598,78.266,32.138,8.9783,26.127,6.9065,19.005,1.7225,32.866,13.938,23.632,1.266,18.593,2.3293,4.989,2.392,0.024046,0.83775,0.11625,54.019,42.982,64.044,53.175,77.092,60.136,21.901,40.159,37.12,46.088,60.122,41.716,18.368
0.78287,3705,4463.5,8.8219,26.657,42.34,2699.4,75.059,120.43,0.33457,81.002,49.947,2628.4,24.562,49.795,3098.7,22.315,68.215,271.7,340.4,94.218,77.999,32.138,8.9783,26.127,6.9065,19.005,1.7225,32.866,13.938,23.632,1.266,18.593,2.3293,4.989,2.392,0.024046,0.83775,0.11625,54.019,42.982,63.722,53.174,77.049,61.087,21.879,40.027,37.943,46.06,60.446,41.338,19.436
0.77715,3647,4431.6,8.8111,27.062,42.309,2697,74.365,120.43,0.33402,80.847,49.801,2625.9,24.517,50.841,3096.5,22.026,68.302,270.72,339.98,94.537,77.621,32.283,8.8521,25.973,6.9115,18.942,1.7506,32.581,13.897,23.527,1.1278,18.902,2.2846,4.8453,2.3784,0.024046,0.83775,0.11625,54.019,42.982,62.767,53.553,76.302,58.794,21.708,40.055,37.515,48.48,60.66,41.871,20.129
0.7783,3630.8,4483.1,8.8597,26.529,42.508,2695.4,75.923,120.38,0.33415,80.527,49.479,2624.4,25.372,50.097,3093.9,23.252,68.316,272.26,340.71,94.516,76.939,32.283,8.8521,25.973,6.9115,18.942,1.7506,32.581,13.897,23.527,1.1278,18.902,2.2846,4.8453,2.3784,0.024046,0.83775,0.11625,54.019,42.982,63.046,52.937,76.189,59.33,21.637,40.039,36.566,46.758,60.653,40.793,17.271
0.7614,3643.4,4449.8,8.7953,26.826,42.251,2696.2,73.622,120.4,0.3277,80.441,48.644,2625.4,25.559,52.103,3091.3,23.06,68.235,273.05,341.49,94.604,77.472,32.547,8.9343,25.634,6.8006,19.321,1.704,32.998,13.686,22.936,1.2811,18.813,2.3766,5.0204,2.4146,0.024046,0.83775,0.11625,54.019,42.982,62.76,53.456,75.047,57.955,22.258,39.865,34.109,51.401,60.717,40.554,17.697
0.76204,3642.8,4473.6,8.8337,26.283,42.449,2696.9,74.266,120.39,0.32898,80.498,49.534,2626.2,24.615,51.291,3094,22.476,68.228,273.73,341.23,94.604,77.582,32.547,8.9343,25.634,6.8006,19.321,1.704,32.998,13.686,22.936,1.2811,18.813,2.3766,5.0204,2.4146,0.023976,0.83016,0.11097,53.705,43.554,62.769,53.171,74.984,59.588,21.766,39.709,36.729,49.523,60.573,41.001,19.07
0.73693,3717.5,4433.3,8.9238,27.049,42.114,2698,73.822,120.41,0.30726,80.494,49.372,2627.2,24.208,51.332,3093.6,22.202,68.204,274.03,342.14,94.604,77.432,32.073,9.0381,25.86,6.9155,18.686,1.7038,33.138,13.842,23.513,1.4389,19.182,2.381,4.9649,2.2928,0.023976,0.83016,0.11097,53.705,43.554,62.481,52.664,71.975,59.67,22.428,36.666,36.253,49.617,60.586,40.876,19.729
0.73274,3673.2,4416.7,8.837,27.013,42.779,2696.4,75.135,120.38,0.30599,80.355,49.639,2625.6,26.262,50.037,3093.6,23.073,68.195,274.13,341.95,94.433,77.291,32.073,9.0381,25.86,6.9155,18.686,1.7038,33.138,13.842,23.513,1.4389,19.182,2.381,4.9649,2.2928,0.023976,0.83016,0.11097,53.705,43.554,63.244,52.864,72.387,58.685,22.113,36.822,37.037,46.62,60.618,41.173,17.676
0.77854,3637.2,4483.4,8.8957,26.604,42.094,2698.7,74.969,120.42,0.32512,80.453,49.117,2628,25.055,48.513,3095.2,22.158,68.181,272.77,342.12,94.598,77.441,32.097,8.8248,26.066,6.9288,18.41,1.7183,33.533,13.833,23.176,1.298,18.349,2.4079,4.9019,2.2772,0.023976,0.83016,0.11097,53.705,43.554,62.877,53.583,76.634,58.918,22.212,38.574,35.502,43.093,60.779,41.346,19.838
0.77995,3637.2,4465.5,8.72,27.299,42.381,2699.6,75.231,120.41,0.32341,80.256,49.69,2627.7,24.544,48.49,3095.3,22.484,68.134,274.43,341.98,94.623,77.235,32.097,8.8248,26.066,6.9288,18.41,1.7183,33.533,13.833,23.176,1.298,18.349,2.4079,4.9019,2.2772,0.023976,0.83016,0.11097,53.705,43.554,62.878,53.798,76.496,60.334,22.384,38.782,37.187,43.039,60.674,41.283,19.084
0.77932,3681.3,4472.9,8.893,26.898,42.702,2700.3,74.623,120.37,0.3242,80.088,49.341,2628.5,26.441,51.44,3096.7,23.698,68.08,274.08,342.58,94.565,77.285,32.323,8.7557,26.146,7.0609,18.629,1.7153,33.403,13.974,23.319,1.3663,18.549,2.3337,4.9651,2.4228,0.038234,0.83381,0.10499,54.632,43.582,61.964,54.426,76.321,58.548,22.218,38.46,36.161,49.866,60.552,40.78,16.22
0.77974,3649.9,4519.7,8.9676,26.991,42.438,2706.2,73.878,120.43,0.32626,80.435,49.327,2635.4,24.578,50.793,3100.9,23.605,68.06,274.69,343.11,94.514,77.67,32.323,8.7557,26.146,7.0609,18.629,1.7153,33.403,13.974,23.319,1.3663,18.549,2.3337,4.9651,2.4228,0.038234,0.83381,0.10499,54.632,43.582,62.504,53.866,76.28,58.927,22.784,38.209,36.12,48.368,60.459,41.607,16.398
0.75478,3602.3,4477.5,9.0083,26.481,42.393,2706,73.603,120.39,0.3381,80.263,50.47,2635,25.305,49.347,3102.3,23.916,68.083,272.75,342.84,94.692,77.241,32.74,8.974,26.087,6.7924,18.793,1.6824,33.212,13.815,23.607,1.3286,18.639,2.3403,4.9477,2.3023,0.038234,0.83381,0.10499,54.632,43.582,62.058,53.876,74.395,59.148,22.362,40.653,39.484,45.024,60.59,41.07,15.682
