head,relation,tail,head_type,tail_type,domain,source_table,weight
BRG-03327,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03327,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.1747
BRG-03328,designed_by,BDES-00560,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03328,uses_material_batch,BMAT-00383,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03328,manufactured_in,BMAN-00733,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03328,assembled_in,BASM-03328,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03328,inspected_by,BINSP-03328,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03328,maintained_by,BOPR-03328,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03328,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03328,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.291
BRG-03329,designed_by,BDES-00113,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03329,uses_material_batch,BMAT-00297,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03329,manufactured_in,BMAN-00332,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03329,assembled_in,BASM-03329,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03329,inspected_by,BINSP-03329,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03329,maintained_by,BOPR-03329,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03329,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03329,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2232
BRG-03330,designed_by,BDES-00518,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03330,uses_material_batch,BMAT-00446,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03330,manufactured_in,BMAN-00777,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03330,assembled_in,BASM-03330,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03330,inspected_by,BINSP-03330,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03330,maintained_by,BOPR-03330,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03330,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03330,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2712
BRG-03331,designed_by,BDES-00415,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03331,uses_material_batch,BMAT-00411,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03331,manufactured_in,BMAN-00690,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03331,assembled_in,BASM-03331,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03331,inspected_by,BINSP-03331,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03331,maintained_by,BOPR-03331,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03331,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03331,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2626
BRG-03332,designed_by,BDES-00559,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03332,uses_material_batch,BMAT-00234,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03332,manufactured_in,BMAN-00292,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03332,assembled_in,BASM-03332,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03332,inspected_by,BINSP-03332,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03332,maintained_by,BOPR-03332,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03332,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03332,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.1595
BRG-03333,designed_by,BDES-00119,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03333,uses_material_batch,BMAT-00315,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03333,manufactured_in,BMAN-01153,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03333,assembled_in,BASM-03333,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03333,inspected_by,BINSP-03333,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03333,maintained_by,BOPR-03333,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03333,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03333,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2641
BRG-03334,designed_by,BDES-00424,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03334,uses_material_batch,BMAT-00066,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03334,manufactured_in,BMAN-01012,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03334,assembled_in,BASM-03334,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03334,inspected_by,BINSP-03334,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03334,maintained_by,BOPR-03334,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03334,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03334,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.1898
BRG-03335,designed_by,BDES-00052,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03335,uses_material_batch,BMAT-00172,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03335,manufactured_in,BMAN-01188,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03335,assembled_in,BASM-03335,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03335,inspected_by,BINSP-03335,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03335,maintained_by,BOPR-03335,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03335,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03335,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2569
BRG-03336,designed_by,BDES-00539,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03336,uses_material_batch,BMAT-00032,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03336,manufactured_in,BMAN-00295,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03336,assembled_in,BASM-03336,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03336,inspected_by,BINSP-03336,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03336,maintained_by,BOPR-03336,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03336,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03336,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.1964
BRG-03337,designed_by,BDES-00592,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03337,uses_material_batch,BMAT-00288,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03337,manufactured_in,BMAN-00524,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03337,assembled_in,BASM-03337,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03337,inspected_by,BINSP-03337,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03337,maintained_by,BOPR-03337,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03337,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03337,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2151
BRG-03338,designed_by,BDES-00269,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03338,uses_material_batch,BMAT-00272,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03338,manufactured_in,BMAN-01021,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03338,assembled_in,BASM-03338,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03338,inspected_by,BINSP-03338,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03338,maintained_by,BOPR-03338,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03338,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03338,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.27
BRG-03339,designed_by,BDES-00386,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03339,uses_material_batch,BMAT-00323,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03339,manufactured_in,BMAN-00625,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03339,assembled_in,BASM-03339,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03339,inspected_by,BINSP-03339,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03339,maintained_by,BOPR-03339,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03339,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03339,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2533
BRG-03340,designed_by,BDES-00478,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03340,uses_material_batch,BMAT-00196,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03340,manufactured_in,BMAN-00851,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03340,assembled_in,BASM-03340,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03340,inspected_by,BINSP-03340,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03340,maintained_by,BOPR-03340,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03340,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03340,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2216
BRG-03341,designed_by,BDES-00647,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03341,uses_material_batch,BMAT-00111,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03341,manufactured_in,BMAN-00955,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03341,assembled_in,BASM-03341,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03341,inspected_by,BINSP-03341,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03341,maintained_by,BOPR-03341,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03341,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03341,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2727
BRG-03342,designed_by,BDES-00797,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03342,uses_material_batch,BMAT-00468,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03342,manufactured_in,BMAN-00145,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03342,assembled_in,BASM-03342,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03342,inspected_by,BINSP-03342,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03342,maintained_by,BOPR-03342,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03342,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03342,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.1634
BRG-03343,designed_by,BDES-00775,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03343,uses_material_batch,BMAT-00488,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03343,manufactured_in,BMAN-00189,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03343,assembled_in,BASM-03343,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03343,inspected_by,BINSP-03343,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03343,maintained_by,BOPR-03343,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03343,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03343,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.1668
BRG-03344,designed_by,BDES-00798,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03344,uses_material_batch,BMAT-00169,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03344,manufactured_in,BMAN-01157,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03344,assembled_in,BASM-03344,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03344,inspected_by,BINSP-03344,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03344,maintained_by,BOPR-03344,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03344,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03344,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2182
BRG-03345,designed_by,BDES-00777,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03345,uses_material_batch,BMAT-00412,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03345,manufactured_in,BMAN-00344,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03345,assembled_in,BASM-03345,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03345,inspected_by,BINSP-03345,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03345,maintained_by,BOPR-03345,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03345,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03345,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2356
BRG-03346,designed_by,BDES-00246,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03346,uses_material_batch,BMAT-00004,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03346,manufactured_in,BMAN-00558,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03346,assembled_in,BASM-03346,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03346,inspected_by,BINSP-03346,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03346,maintained_by,BOPR-03346,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03346,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03346,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.273
BRG-03347,designed_by,BDES-00335,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03347,uses_material_batch,BMAT-00046,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03347,manufactured_in,BMAN-00716,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03347,assembled_in,BASM-03347,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03347,inspected_by,BINSP-03347,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03347,maintained_by,BOPR-03347,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03347,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03347,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.317
BRG-03348,designed_by,BDES-00607,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03348,uses_material_batch,BMAT-00317,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03348,manufactured_in,BMAN-01003,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03348,assembled_in,BASM-03348,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03348,inspected_by,BINSP-03348,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03348,maintained_by,BOPR-03348,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03348,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03348,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2175
BRG-03349,designed_by,BDES-00118,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03349,uses_material_batch,BMAT-00497,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03349,manufactured_in,BMAN-00169,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03349,assembled_in,BASM-03349,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03349,inspected_by,BINSP-03349,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03349,maintained_by,BOPR-03349,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03349,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03349,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.3627
BRG-03350,designed_by,BDES-00306,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03350,uses_material_batch,BMAT-00295,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03350,manufactured_in,BMAN-00672,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03350,assembled_in,BASM-03350,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03350,inspected_by,BINSP-03350,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03350,maintained_by,BOPR-03350,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03350,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03350,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2585
BRG-03351,designed_by,BDES-00168,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03351,uses_material_batch,BMAT-00348,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03351,manufactured_in,BMAN-00277,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03351,assembled_in,BASM-03351,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03351,inspected_by,BINSP-03351,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03351,maintained_by,BOPR-03351,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03351,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03351,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2352
BRG-03352,designed_by,BDES-00358,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-03352,uses_material_batch,BMAT-00100,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-03352,manufactured_in,BMAN-00985,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-03352,assembled_in,BASM-03352,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-03352,inspected_by,BINSP-03352,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-03352,maintained_by,BOPR-03352,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-03352,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-03352,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2507
