case_id,component_code,component_name,fault_type,severity,judgement,fault_level,rank_no
HCASE-01057,C010,节流阀,节流阀故障,0.06153,正常,正常,5
HCASE-01057,C007,过滤器,过滤器堵塞,0.05429,正常,正常,6
HCASE-01057,C012,卸荷阀,卸荷阀故障,0.0491,正常,正常,7
HCASE-01057,C001,液压泵总成,液压泵故障,0.03819,正常,正常,8
HCASE-01057,C003,作动筒,作动筒故障,0.01627,正常,正常,9
HCASE-01057,C008,液压油箱,油箱故障,0.01449,正常,正常,10
HCASE-01057,C002,方向控制阀,方向阀故障,0.01056,正常,正常,11
HCASE-01057,C006,冷却器,冷却器故障,0.00366,正常,正常,12
HCASE-01058,C011,管路总成,管路泄漏,0.8803,故障,重度故障,1
HCASE-01058,C005,蓄能器,蓄能器故障,0.35882,故障,中度故障,2
HCASE-01058,C003,作动筒,作动筒故障,0.35618,故障,中度故障,3
HCASE-01058,C001,液压泵总成,液压泵故障,0.29233,正常,轻微退化,4
HCASE-01058,C004,溢流阀,溢流阀故障,0.12191,正常,轻微退化,5
HCASE-01058,C007,过滤器,过滤器堵塞,0.10933,正常,轻微退化,6
HCASE-01058,C006,冷却器,冷却器故障,0.06357,正常,正常,7
HCASE-01058,C009,单向阀,单向阀故障,0.05963,正常,正常,8
HCASE-01058,C012,卸荷阀,卸荷阀故障,0.05917,正常,正常,9
HCASE-01058,C010,节流阀,节流阀故障,0.05052,正常,正常,10
HCASE-01058,C008,液压油箱,油箱故障,0.02282,正常,正常,11
HCASE-01058,C002,方向控制阀,方向阀故障,0.01739,正常,正常,12
HCASE-01059,C010,节流阀,节流阀故障,0.80858,故障,重度故障,1
HCASE-01059,C007,过滤器,过滤器堵塞,0.46925,故障,中度故障,2
HCASE-01059,C002,方向控制阀,方向阀故障,0.3259,正常,轻微退化,3
HCASE-01059,C009,单向阀,单向阀故障,0.31498,正常,轻微退化,4
HCASE-01059,C012,卸荷阀,卸荷阀故障,0.12076,正常,轻微退化,5
HCASE-01059,C004,溢流阀,溢流阀故障,0.12059,正常,轻微退化,6
HCASE-01059,C001,液压泵总成,液压泵故障,0.11221,正常,轻微退化,7
HCASE-01059,C005,蓄能器,蓄能器故障,0.09192,正常,正常,8
HCASE-01059,C006,冷却器,冷却器故障,0.04699,正常,正常,9
HCASE-01059,C003,作动筒,作动筒故障,0.03181,正常,正常,10
HCASE-01059,C011,管路总成,管路泄漏,0.02453,正常,正常,11
HCASE-01059,C008,液压油箱,油箱故障,0.00406,正常,正常,12
HCASE-01060,C004,溢流阀,溢流阀故障,0.61898,故障,中度故障,1
HCASE-01060,C012,卸荷阀,卸荷阀故障,0.27093,正常,轻微退化,2
HCASE-01060,C009,单向阀,单向阀故障,0.24623,正常,轻微退化,3
HCASE-01060,C005,蓄能器,蓄能器故障,0.23929,正常,轻微退化,4
HCASE-01060,C010,节流阀,节流阀故障,0.15085,正常,轻微退化,5
HCASE-01060,C003,作动筒,作动筒故障,0.139,正常,轻微退化,6
HCASE-01060,C002,方向控制阀,方向阀故障,0.0845,正常,正常,7
HCASE-01060,C008,液压油箱,油箱故障,0.08362,正常,正常,8
HCASE-01060,C006,冷却器,冷却器故障,0.08354,正常,正常,9
HCASE-01060,C007,过滤器,过滤器堵塞,0.05355,正常,正常,10
HCASE-01060,C001,液压泵总成,液压泵故障,0.0453,正常,正常,11
HCASE-01060,C011,管路总成,管路泄漏,0.00458,正常,正常,12
HCASE-01061,C001,液压泵总成,液压泵故障,0.70346,故障,重度故障,1
HCASE-01061,C008,液压油箱,油箱故障,0.33493,正常,轻微退化,2
HCASE-01061,C011,管路总成,管路泄漏,0.25213,正常,轻微退化,3
HCASE-01061,C012,卸荷阀,卸荷阀故障,0.2235,正常,轻微退化,4
HCASE-01061,C004,溢流阀,溢流阀故障,0.08262,正常,正常,5
HCASE-01061,C002,方向控制阀,方向阀故障,0.05961,正常,正常,6
HCASE-01061,C005,蓄能器,蓄能器故障,0.03387,正常,正常,7
HCASE-01061,C006,冷却器,冷却器故障,0.03211,正常,正常,8
HCASE-01061,C010,节流阀,节流阀故障,0.03187,正常,正常,9
HCASE-01061,C009,单向阀,单向阀故障,0.02602,正常,正常,10
HCASE-01061,C003,作动筒,作动筒故障,0.0178,正常,正常,11
HCASE-01061,C007,过滤器,过滤器堵塞,0.01009,正常,正常,12
HCASE-01062,C004,溢流阀,溢流阀故障,0.72995,故障,重度故障,1
HCASE-01062,C012,卸荷阀,卸荷阀故障,0.32913,正常,轻微退化,2
HCASE-01062,C005,蓄能器,蓄能器故障,0.30921,正常,轻微退化,3
HCASE-01062,C009,单向阀,单向阀故障,0.26073,正常,轻微退化,4
HCASE-01062,C008,液压油箱,油箱故障,0.14494,正常,轻微退化,5
HCASE-01062,C007,过滤器,过滤器堵塞,0.1223,正常,轻微退化,6
HCASE-01062,C006,冷却器,冷却器故障,0.1037,正常,轻微退化,7
HCASE-01062,C003,作动筒,作动筒故障,0.07838,正常,正常,8
HCASE-01062,C010,节流阀,节流阀故障,0.06788,正常,正常,9
HCASE-01062,C001,液压泵总成,液压泵故障,0.03836,正常,正常,10
HCASE-01062,C011,管路总成,管路泄漏,0.01659,正常,正常,11
HCASE-01062,C002,方向控制阀,方向阀故障,0.00706,正常,正常,12
HCASE-01063,C010,节流阀,节流阀故障,0.7737,故障,重度故障,1
HCASE-01063,C009,单向阀,单向阀故障,0.38013,故障,中度故障,2
HCASE-01063,C002,方向控制阀,方向阀故障,0.30966,正常,轻微退化,3
HCASE-01063,C007,过滤器,过滤器堵塞,0.29248,正常,轻微退化,4
HCASE-01063,C003,作动筒,作动筒故障,0.16291,正常,轻微退化,5
HCASE-01063,C001,液压泵总成,液压泵故障,0.06684,正常,正常,6
HCASE-01063,C004,溢流阀,溢流阀故障,0.06681,正常,正常,7
HCASE-01063,C006,冷却器,冷却器故障,0.04837,正常,正常,8
HCASE-01063,C011,管路总成,管路泄漏,0.04646,正常,正常,9
HCASE-01063,C008,液压油箱,油箱故障,0.03498,正常,正常,10
HCASE-01063,C005,蓄能器,蓄能器故障,0.02979,正常,正常,11
HCASE-01063,C012,卸荷阀,卸荷阀故障,0.026,正常,正常,12
HCASE-01064,C012,卸荷阀,卸荷阀故障,0.66079,故障,中度故障,1
HCASE-01064,C004,溢流阀,溢流阀故障,0.40103,故障,中度故障,2
HCASE-01064,C001,液压泵总成,液压泵故障,0.29971,正常,轻微退化,3
HCASE-01064,C009,单向阀,单向阀故障,0.28209,正常,轻微退化,4
HCASE-01064,C006,冷却器,冷却器故障,0.10812,正常,轻微退化,5
HCASE-01064,C011,管路总成,管路泄漏,0.10648,正常,轻微退化,6
HCASE-01064,C002,方向控制阀,方向阀故障,0.07211,正常,正常,7
HCASE-01064,C007,过滤器,过滤器堵塞,0.0578,正常,正常,8
HCASE-01064,C010,节流阀,节流阀故障,0.04088,正常,正常,9
HCASE-01064,C008,液压油箱,油箱故障,0.04002,正常,正常,10
HCASE-01064,C003,作动筒,作动筒故障,0.02779,正常,正常,11
HCASE-01064,C005,蓄能器,蓄能器故障,0.013,正常,正常,12
HCASE-01065,C012,卸荷阀,卸荷阀故障,0.68003,故障,中度故障,1
HCASE-01065,C004,溢流阀,溢流阀故障,0.44667,故障,中度故障,2
HCASE-01065,C009,单向阀,单向阀故障,0.34228,正常,轻微退化,3
HCASE-01065,C001,液压泵总成,液压泵故障,0.28002,正常,轻微退化,4
HCASE-01065,C005,蓄能器,蓄能器故障,0.1383,正常,轻微退化,5
HCASE-01065,C010,节流阀,节流阀故障,0.09398,正常,正常,6
HCASE-01065,C006,冷却器,冷却器故障,0.06337,正常,正常,7
HCASE-01065,C002,方向控制阀,方向阀故障,0.0383,正常,正常,8
HCASE-01065,C011,管路总成,管路泄漏,0.03074,正常,正常,9
HCASE-01065,C008,液压油箱,油箱故障,0.02887,正常,正常,10
HCASE-01065,C007,过滤器,过滤器堵塞,0.02025,正常,正常,11
HCASE-01065,C003,作动筒,作动筒故障,0.01189,正常,正常,12
HCASE-01066,C004,溢流阀,溢流阀故障,0.73048,故障,重度故障,1
HCASE-01066,C012,卸荷阀,卸荷阀故障,0.29759,正常,轻微退化,2
HCASE-01066,C005,蓄能器,蓄能器故障,0.23076,正常,轻微退化,3
HCASE-01066,C009,单向阀,单向阀故障,0.22791,正常,轻微退化,4
HCASE-01066,C001,液压泵总成,液压泵故障,0.18442,正常,轻微退化,5
HCASE-01066,C008,液压油箱,油箱故障,0.10756,正常,轻微退化,6
HCASE-01066,C010,节流阀,节流阀故障,0.09389,正常,正常,7
HCASE-01066,C003,作动筒,作动筒故障,0.03763,正常,正常,8
HCASE-01066,C002,方向控制阀,方向阀故障,0.01827,正常,正常,9
HCASE-01066,C011,管路总成,管路泄漏,0.01774,正常,正常,10
HCASE-01066,C007,过滤器,过滤器堵塞,0.01555,正常,正常,11
HCASE-01066,C006,冷却器,冷却器故障,0.01287,正常,正常,12
HCASE-01067,C007,过滤器,过滤器堵塞,0.7443,故障,重度故障,1
HCASE-01067,C010,节流阀,节流阀故障,0.25011,正常,轻微退化,2
HCASE-01067,C008,液压油箱,油箱故障,0.22522,正常,轻微退化,3
HCASE-01067,C001,液压泵总成,液压泵故障,0.14811,正常,轻微退化,4
HCASE-01067,C005,蓄能器,蓄能器故障,0.09717,正常,正常,5
HCASE-01067,C009,单向阀,单向阀故障,0.08339,正常,正常,6
HCASE-01067,C006,冷却器,冷却器故障,0.08114,正常,正常,7
HCASE-01067,C004,溢流阀,溢流阀故障,0.05563,正常,正常,8
HCASE-01067,C012,卸荷阀,卸荷阀故障,0.05157,正常,正常,9
HCASE-01067,C003,作动筒,作动筒故障,0.04051,正常,正常,10
HCASE-01067,C011,管路总成,管路泄漏,0.01949,正常,正常,11
HCASE-01067,C002,方向控制阀,方向阀故障,0.0155,正常,正常,12
HCASE-01068,C010,节流阀,节流阀故障,0.69593,故障,中度故障,1
HCASE-01068,C009,单向阀,单向阀故障,0.33679,正常,轻微退化,2
HCASE-01068,C007,过滤器,过滤器堵塞,0.30012,正常,轻微退化,3
HCASE-01068,C002,方向控制阀,方向阀故障,0.23968,正常,轻微退化,4
HCASE-01068,C001,液压泵总成,液压泵故障,0.09316,正常,正常,5
HCASE-01068,C011,管路总成,管路泄漏,0.09057,正常,正常,6
HCASE-01068,C003,作动筒,作动筒故障,0.08494,正常,正常,7
HCASE-01068,C004,溢流阀,溢流阀故障,0.06655,正常,正常,8
HCASE-01068,C006,冷却器,冷却器故障,0.05683,正常,正常,9
HCASE-01068,C012,卸荷阀,卸荷阀故障,0.05114,正常,正常,10
HCASE-01068,C008,液压油箱,油箱故障,0.02462,正常,正常,11
HCASE-01068,C005,蓄能器,蓄能器故障,0.00918,正常,正常,12
HCASE-01069,C011,管路总成,管路泄漏,0.77067,故障,重度故障,1
HCASE-01069,C003,作动筒,作动筒故障,0.34183,正常,轻微退化,2
HCASE-01069,C005,蓄能器,蓄能器故障,0.32471,正常,轻微退化,3
HCASE-01069,C001,液压泵总成,液压泵故障,0.32059,正常,轻微退化,4
HCASE-01069,C004,溢流阀,溢流阀故障,0.09804,正常,正常,5
HCASE-01069,C008,液压油箱,油箱故障,0.05885,正常,正常,6
HCASE-01069,C007,过滤器,过滤器堵塞,0.04603,正常,正常,7
HCASE-01069,C002,方向控制阀,方向阀故障,0.03212,正常,正常,8
HCASE-01069,C006,冷却器,冷却器故障,0.03205,正常,正常,9
HCASE-01069,C012,卸荷阀,卸荷阀故障,0.0252,正常,正常,10
HCASE-01069,C009,单向阀,单向阀故障,0.0165,正常,正常,11
HCASE-01069,C010,节流阀,节流阀故障,0.01059,正常,正常,12
HCASE-01070,C001,液压泵总成,液压泵故障,0.69751,故障,中度故障,1
HCASE-01070,C011,管路总成,管路泄漏,0.40912,故障,中度故障,2
HCASE-01070,C008,液压油箱,油箱故障,0.32267,正常,轻微退化,3
HCASE-01070,C012,卸荷阀,卸荷阀故障,0.25952,正常,轻微退化,4
HCASE-01070,C007,过滤器,过滤器堵塞,0.19901,正常,轻微退化,5
HCASE-01070,C006,冷却器,冷却器故障,0.12329,正常,轻微退化,6
HCASE-01070,C010,节流阀,节流阀故障,0.09535,正常,正常,7
HCASE-01070,C005,蓄能器,蓄能器故障,0.05457,正常,正常,8
HCASE-01070,C009,单向阀,单向阀故障,0.0471,正常,正常,9
HCASE-01070,C004,溢流阀,溢流阀故障,0.03992,正常,正常,10
HCASE-01070,C002,方向控制阀,方向阀故障,0.01934,正常,正常,11
HCASE-01070,C003,作动筒,作动筒故障,0.01668,正常,正常,12
HCASE-01071,C010,节流阀,节流阀故障,0.60837,故障,中度故障,1
HCASE-01071,C009,单向阀,单向阀故障,0.33803,正常,轻微退化,2
HCASE-01071,C002,方向控制阀,方向阀故障,0.3104,正常,轻微退化,3
HCASE-01071,C007,过滤器,过滤器堵塞,0.26312,正常,轻微退化,4
HCASE-01071,C011,管路总成,管路泄漏,0.09984,正常,正常,5
HCASE-01071,C006,冷却器,冷却器故障,0.08758,正常,正常,6
HCASE-01071,C001,液压泵总成,液压泵故障,0.07798,正常,正常,7
HCASE-01071,C004,溢流阀,溢流阀故障,0.06094,正常,正常,8
HCASE-01071,C008,液压油箱,油箱故障,0.04557,正常,正常,9
HCASE-01071,C003,作动筒,作动筒故障,0.02982,正常,正常,10
HCASE-01071,C005,蓄能器,蓄能器故障,0.02519,正常,正常,11
HCASE-01071,C012,卸荷阀,卸荷阀故障,0.00687,正常,正常,12
HCASE-01072,C002,方向控制阀,方向阀故障,0.72472,故障,重度故障,1
HCASE-01072,C009,单向阀,单向阀故障,0.31817,正常,轻微退化,2
HCASE-01072,C003,作动筒,作动筒故障,0.29428,正常,轻微退化,3
HCASE-01072,C010,节流阀,节流阀故障,0.22663,正常,轻微退化,4
HCASE-01072,C008,液压油箱,油箱故障,0.18287,正常,轻微退化,5
HCASE-01072,C004,溢流阀,溢流阀故障,0.14981,正常,轻微退化,6
HCASE-01072,C005,蓄能器,蓄能器故障,0.09619,正常,正常,7
HCASE-01072,C011,管路总成,管路泄漏,0.09385,正常,正常,8
HCASE-01072,C007,过滤器,过滤器堵塞,0.0623,正常,正常,9
HCASE-01072,C006,冷却器,冷却器故障,0.04941,正常,正常,10
HCASE-01072,C001,液压泵总成,液压泵故障,0.04935,正常,正常,11
HCASE-01072,C012,卸荷阀,卸荷阀故障,0.0331,正常,正常,12
HCASE-01073,C008,液压油箱,油箱故障,0.7412,故障,重度故障,1
HCASE-01073,C001,液压泵总成,液压泵故障,0.31992,正常,轻微退化,2
HCASE-01073,C007,过滤器,过滤器堵塞,0.30527,正常,轻微退化,3
HCASE-01073,C006,冷却器,冷却器故障,0.23015,正常,轻微退化,4
HCASE-01073,C012,卸荷阀,卸荷阀故障,0.11357,正常,轻微退化,5
HCASE-01073,C002,方向控制阀,方向阀故障,0.07585,正常,正常,6
HCASE-01073,C004,溢流阀,溢流阀故障,0.04636,正常,正常,7
HCASE-01073,C005,蓄能器,蓄能器故障,0.04561,正常,正常,8
HCASE-01073,C003,作动筒,作动筒故障,0.04541,正常,正常,9
HCASE-01073,C010,节流阀,节流阀故障,0.02251,正常,正常,10
HCASE-01073,C009,单向阀,单向阀故障,0.02105,正常,正常,11
HCASE-01073,C011,管路总成,管路泄漏,0.01533,正常,正常,12
HCASE-01074,C010,节流阀,节流阀故障,0.70712,故障,重度故障,1
HCASE-01074,C009,单向阀,单向阀故障,0.37666,故障,中度故障,2
HCASE-01074,C002,方向控制阀,方向阀故障,0.28574,正常,轻微退化,3
HCASE-01074,C007,过滤器,过滤器堵塞,0.25536,正常,轻微退化,4
HCASE-01074,C006,冷却器,冷却器故障,0.10454,正常,轻微退化,5
HCASE-01074,C003,作动筒,作动筒故障,0.05274,正常,正常,6
HCASE-01074,C008,液压油箱,油箱故障,0.03483,正常,正常,7
HCASE-01074,C005,蓄能器,蓄能器故障,0.03124,正常,正常,8
HCASE-01074,C001,液压泵总成,液压泵故障,0.0264,正常,正常,9
HCASE-01074,C004,溢流阀,溢流阀故障,0.02157,正常,正常,10
HCASE-01074,C012,卸荷阀,卸荷阀故障,0.02041,正常,正常,11
HCASE-01074,C011,管路总成,管路泄漏,0.00529,正常,正常,12
HCASE-01075,C006,冷却器,冷却器故障,0.715,故障,重度故障,1
HCASE-01075,C007,过滤器,过滤器堵塞,0.34494,正常,轻微退化,2
HCASE-01075,C008,液压油箱,油箱故障,0.2954,正常,轻微退化,3
HCASE-01075,C003,作动筒,作动筒故障,0.07622,正常,正常,4
HCASE-01075,C002,方向控制阀,方向阀故障,0.06516,正常,正常,5
HCASE-01075,C004,溢流阀,溢流阀故障,0.05437,正常,正常,6
HCASE-01075,C005,蓄能器,蓄能器故障,0.02669,正常,正常,7
HCASE-01075,C010,节流阀,节流阀故障,0.02569,正常,正常,8
HCASE-01075,C011,管路总成,管路泄漏,0.02433,正常,正常,9
HCASE-01075,C009,单向阀,单向阀故障,0.01693,正常,正常,10
HCASE-01075,C001,液压泵总成,液压泵故障,0.0121,正常,正常,11
HCASE-01075,C012,卸荷阀,卸荷阀故障,0.01108,正常,正常,12
HCASE-01076,C010,节流阀,节流阀故障,0.73959,故障,重度故障,1
HCASE-01076,C002,方向控制阀,方向阀故障,0.2935,正常,轻微退化,2
HCASE-01076,C009,单向阀,单向阀故障,0.29288,正常,轻微退化,3
HCASE-01076,C007,过滤器,过滤器堵塞,0.28689,正常,轻微退化,4
HCASE-01076,C001,液压泵总成,液压泵故障,0.12792,正常,轻微退化,5
HCASE-01076,C012,卸荷阀,卸荷阀故障,0.11548,正常,轻微退化,6
HCASE-01076,C008,液压油箱,油箱故障,0.08922,正常,正常,7
HCASE-01076,C006,冷却器,冷却器故障,0.07929,正常,正常,8
HCASE-01076,C003,作动筒,作动筒故障,0.05739,正常,正常,9
HCASE-01076,C004,溢流阀,溢流阀故障,0.01541,正常,正常,10
HCASE-01076,C011,管路总成,管路泄漏,0.00829,正常,正常,11
HCASE-01076,C005,蓄能器,蓄能器故障,0.00634,正常,正常,12
HCASE-01077,C011,管路总成,管路泄漏,0.7602,故障,重度故障,1
HCASE-01077,C005,蓄能器,蓄能器故障,0.3677,故障,中度故障,2
HCASE-01077,C003,作动筒,作动筒故障,0.33562,正常,轻微退化,3
HCASE-01077,C001,液压泵总成,液压泵故障,0.30684,正常,轻微退化,4
HCASE-01077,C009,单向阀,单向阀故障,0.1083,正常,轻微退化,5
HCASE-01077,C006,冷却器,冷却器故障,0.05907,正常,正常,6
HCASE-01077,C008,液压油箱,油箱故障,0.0511,正常,正常,7
HCASE-01077,C007,过滤器,过滤器堵塞,0.03967,正常,正常,8
HCASE-01077,C004,溢流阀,溢流阀故障,0.03205,正常,正常,9
HCASE-01077,C010,节流阀,节流阀故障,0.01936,正常,正常,10
HCASE-01077,C012,卸荷阀,卸荷阀故障,0.01643,正常,正常,11
HCASE-01077,C002,方向控制阀,方向阀故障,0.01032,正常,正常,12
HCASE-01078,C010,节流阀,节流阀故障,0.71173,故障,重度故障,1
HCASE-01078,C007,过滤器,过滤器堵塞,0.36415,故障,中度故障,2
HCASE-01078,C009,单向阀,单向阀故障,0.3386,正常,轻微退化,3
HCASE-01078,C002,方向控制阀,方向阀故障,0.32329,正常,轻微退化,4
HCASE-01078,C008,液压油箱,油箱故障,0.17006,正常,轻微退化,5
HCASE-01078,C006,冷却器,冷却器故障,0.14966,正常,轻微退化,6
HCASE-01078,C001,液压泵总成,液压泵故障,0.0604,正常,正常,7
HCASE-01078,C012,卸荷阀,卸荷阀故障,0.04621,正常,正常,8
HCASE-01078,C004,溢流阀,溢流阀故障,0.04413,正常,正常,9
HCASE-01078,C011,管路总成,管路泄漏,0.02911,正常,正常,10
HCASE-01078,C005,蓄能器,蓄能器故障,0.01779,正常,正常,11
HCASE-01078,C003,作动筒,作动筒故障,0.01544,正常,正常,12
HCASE-01079,C003,作动筒,作动筒故障,0.61804,故障,中度故障,1
HCASE-01079,C002,方向控制阀,方向阀故障,0.32547,正常,轻微退化,2
HCASE-01079,C011,管路总成,管路泄漏,0.31341,正常,轻微退化,3
HCASE-01079,C010,节流阀,节流阀故障,0.28894,正常,轻微退化,4
HCASE-01079,C007,过滤器,过滤器堵塞,0.1471,正常,轻微退化,5
HCASE-01079,C001,液压泵总成,液压泵故障,0.11656,正常,轻微退化,6
HCASE-01079,C005,蓄能器,蓄能器故障,0.07638,正常,正常,7
HCASE-01079,C006,冷却器,冷却器故障,0.0649,正常,正常,8
HCASE-01079,C009,单向阀,单向阀故障,0.05253,正常,正常,9
HCASE-01079,C008,液压油箱,油箱故障,0.02971,正常,正常,10
HCASE-01079,C004,溢流阀,溢流阀故障,0.02455,正常,正常,11
HCASE-01079,C012,卸荷阀,卸荷阀故障,0.00647,正常,正常,12
HCASE-01080,C009,单向阀,单向阀故障,0.80114,故障,重度故障,1
