inspection_id,pressure_test_value,leakage_rate,flow_test_value,temperature_test_value,vibration_value,inspection_result,inspection_risk_score,inspection_risk_level
HINSP-01587,25.5325,0.20969,65.3879,61.9939,0.63888,pass,0.1952,low
HINSP-01588,24.5335,0.36221,59.1369,47.3346,0.85846,pass,0.2024,low
HINSP-01589,20.098,0.37626,83.8506,52.5301,1.0014,pass,0.1931,low
HINSP-01590,24.1783,0.41834,71.5965,47.9423,0.87986,pass,0.1721,low
HINSP-01591,24.2614,0.36628,62.9544,57.9569,0.7611,pass,0.2082,low
HINSP-01592,24.262,0.23774,60.4285,57.9049,0.81159,pass,0.1962,low
HINSP-01593,21.562,0.28811,63.9241,55.8755,0.66762,pass,0.1605,low
HINSP-01594,21.9891,0.22023,70.987,51.3961,0.956,pass,0.124,low
HINSP-01595,23.3624,0.3687,58.1979,51.1791,0.75513,pass,0.1959,low
HINSP-01596,22.5411,0.24328,66.563,52.0665,0.823,pass,0.1441,low
HINSP-01597,22.4483,0.30389,71.2345,57.7518,1.1391,pass,0.1644,low
HINSP-01598,20.977,0.13513,70.1309,57.9921,0.40105,pass,0.118,low
HINSP-01599,20.7092,0.24331,71.5252,60.8406,0.87458,pass,0.1606,low
HINSP-01600,22.4513,0.30169,74.4085,52.0384,0.92903,pass,0.1333,low
HINSP-01601,23.2561,0.1665,73.0917,53.1455,0.95123,pass,0.1284,low
HINSP-01602,20.8791,0.25748,69.811,56.5339,0.85295,pass,0.1554,low
HINSP-01603,22.118,0.299,56.4245,56.7003,1.06237,pass,0.1984,low
HINSP-01604,23.2317,0.22893,69.0927,46.1979,0.35927,pass,0.1112,low
HINSP-01605,24.8072,0.38935,76.4592,58.0592,0.91002,pass,0.1934,low
HINSP-01606,22.9136,0.26897,61.933,61.8184,1.10071,pass,0.2001,low
HINSP-01607,24.8745,0.32566,61.0382,60.8991,1.29619,pass,0.243,low
HINSP-01608,22.4324,0.27845,75.5444,43.3073,0.44572,pass,0.0901,low
HINSP-01609,24.3824,0.28028,75.8685,47.8939,0.52826,pass,0.1299,low
HINSP-01610,20.0327,0.20478,59.2348,49.2292,0.51648,pass,0.1592,low
HINSP-01611,22.4834,0.23637,67.0606,50.6268,0.81589,pass,0.1372,low
HINSP-01612,22.5484,0.32008,79.7835,58.8244,0.57619,pass,0.1514,low
HINSP-01613,21.1175,0.2363,61.8539,51.6255,0.64519,pass,0.1533,low
HINSP-01614,22.4749,0.32797,58.3821,53.1344,0.71065,pass,0.1798,low
HINSP-01615,22.3489,0.28128,52.8039,53.8985,0.7631,pass,0.191,low
HINSP-01616,23.7039,0.36316,73.8,50.8829,0.44155,pass,0.1393,low
HINSP-01617,19.62,0.29509,76.7332,54.4433,0.97858,pass,0.1677,low
HINSP-01618,22.0663,0.24691,61.1152,44.6245,0.69736,pass,0.1332,low
HINSP-01619,22.4247,0.2244,61.3953,54.0115,1.08413,pass,0.1698,low
HINSP-01620,22.5371,0.30774,65.1098,60.5792,0.47478,pass,0.1644,low
HINSP-01621,20.3458,0.2031,76.8019,60.0775,0.74447,pass,0.1466,low
HINSP-01622,21.53,0.18345,45.8492,48.2202,0.2489,pass,0.1637,low
HINSP-01623,21.4392,0.24833,68.9907,44.4277,0.87212,pass,0.1227,low
HINSP-01624,22.0466,0.27554,63.7833,51.147,0.5617,pass,0.139,low
HINSP-01625,21.3302,0.29772,84.6259,51.1051,0.64809,pass,0.1492,low
HINSP-01626,23.893,0.14033,70.271,51.2439,0.63497,pass,0.1237,low
HINSP-01627,24.4629,0.13861,68.2276,48.8614,0.5575,pass,0.1284,low
HINSP-01628,20.3544,0.35698,55.4079,50.8466,1.1317,pass,0.2202,low
HINSP-01629,20.3818,0.12004,72.1664,49.9592,0.48198,pass,0.1021,low
HINSP-01630,23.3747,0.50381,54.6873,57.3252,0.92892,pass,0.2499,low
HINSP-01631,20.9724,0.36949,65.7172,57.8892,0.61116,pass,0.1785,low
HINSP-01632,22.6635,0.32952,72.7679,47.2528,0.87228,pass,0.1326,low
HINSP-01633,20.9883,0.22434,79.8153,54.0452,0.75857,pass,0.138,low
HINSP-01634,22.3461,0.38104,62.7288,54.1809,0.76226,pass,0.1784,low
HINSP-01635,23.2576,0.28185,62.3628,52.8204,0.60482,pass,0.1652,low
HINSP-01636,22.4619,0.24968,69.2227,54.118,0.80526,pass,0.1401,low
HINSP-01637,24.1467,0.23084,75.8519,59.7132,0.77676,pass,0.1551,low
HINSP-01638,25.0618,0.28841,76.3775,51.3975,0.96524,pass,0.1668,low
HINSP-01639,24.77,0.28441,55.8962,54.0132,0.83873,pass,0.2164,low
HINSP-01640,20.5193,0.40393,72.8998,60.5211,1.32918,pass,0.2031,low
HINSP-01641,23.3664,0.27533,71.5768,48.3922,0.90839,pass,0.1401,low
HINSP-01642,26.8768,0.30552,64.0382,57.7673,1.12969,pass,0.2425,low
HINSP-01643,21.1463,0.1353,80.723,53.4915,0.73285,pass,0.1215,low
HINSP-01644,21.8049,0.19307,66.897,57.0088,0.78464,pass,0.1399,low
HINSP-01645,24.9625,0.32477,66.2171,54.3102,0.88951,pass,0.1974,low
HINSP-01646,21.5277,0.11207,75.102,52.9505,0.46585,pass,0.084,low
HINSP-01647,24.0923,0.21502,60.2669,51.258,0.89332,pass,0.1791,low
HINSP-01648,19.566,0.26451,67.9493,43.8428,0.64829,pass,0.1422,low
HINSP-01649,23.0561,0.30773,73.7823,51.6589,0.83989,pass,0.1395,low
HINSP-01650,23.7716,0.19622,76.0027,54.9914,0.78936,pass,0.1349,low
HINSP-01651,23.5274,0.24195,52.8209,53.3302,1.10799,pass,0.2119,low
HINSP-01652,21.6077,0.39013,59.3149,60.8565,0.51862,pass,0.196,low
HINSP-01653,21.3462,0.14356,66.4636,48.3831,0.42255,pass,0.1049,low
HINSP-01654,25.2177,0.21836,79.7565,53.964,1.09368,pass,0.1782,low
HINSP-01655,20.8125,0.391,63.2633,59.8222,0.98779,pass,0.2109,low
HINSP-01656,22.8844,0.24312,62.5657,58.8284,1.36927,pass,0.1975,low
HINSP-01657,24.0561,0.23799,64.558,51.9047,0.75114,pass,0.1653,low
HINSP-01658,22.537,0.22954,56.7247,54.1365,0.69856,pass,0.1709,low
HINSP-01659,20.3937,0.30251,72.7124,56.0774,1.02932,pass,0.1664,low
HINSP-01660,22.6419,0.42322,60.0314,61.2455,0.94981,pass,0.2207,low
HINSP-01661,24.9291,0.35641,67.9583,58.5696,0.7201,pass,0.1998,low
HINSP-01662,24.859,0.34215,68.1136,49.619,0.63755,pass,0.1726,low
HINSP-01663,24.7672,0.31862,58.6353,51.0277,0.74397,pass,0.2034,low
HINSP-01664,22.9113,0.31337,62.2937,55.0854,0.86237,pass,0.1817,low
HINSP-01665,22.5767,0.25064,71.868,47.448,1.04986,pass,0.1285,low
HINSP-01666,26.1866,0.30018,64.1687,56.7508,0.91287,pass,0.2215,low
HINSP-01667,21.8689,0.26244,62.2245,55.4236,0.2932,pass,0.1414,low
HINSP-01668,21.1527,0.30677,65.7441,47.2005,0.20691,pass,0.1255,low
HINSP-01669,22.359,0.35897,72.0706,54.956,0.75667,pass,0.1484,low
HINSP-01670,20.6462,0.19875,76.8551,53.8924,0.73695,pass,0.128,low
HINSP-01671,23.9591,0.24392,71.782,56.0961,0.64864,pass,0.1488,low
HINSP-01672,23.5813,0.28628,62.4447,53.7861,0.73812,pass,0.1774,low
HINSP-01673,23.4175,0.31158,79.8979,52.8497,0.77695,pass,0.156,low
HINSP-01674,24.4413,0.19309,81.2044,55.8174,0.29636,pass,0.1407,low
HINSP-01675,24.6524,0.43631,60.1852,53.4546,1.2068,pass,0.2408,low
HINSP-01676,22.2353,0.23173,62.6762,54.4,0.88382,pass,0.1576,low
HINSP-01677,21.3724,0.20624,73.6352,55.2094,0.87867,pass,0.1271,low
HINSP-01678,23.3198,0.30758,74.1805,47.0529,0.83522,pass,0.1311,low
HINSP-01679,22.7154,0.2663,49.5075,51.9283,1.01331,pass,0.2086,low
HINSP-01680,22.1631,0.33295,66.8689,46.1703,0.62316,pass,0.132,low
HINSP-01681,23.0885,0.24994,78.1918,52.0923,0.96911,pass,0.1424,low
HINSP-01682,21.4307,0.37484,72.8921,47.5557,0.95278,pass,0.1424,low
HINSP-01683,23.0954,0.28909,69.3453,56.9811,0.71189,pass,0.1571,low
HINSP-01684,23.7018,0.18676,75.1438,49.7269,0.87194,pass,0.1213,low
HINSP-01685,21.8463,0.2957,63.7925,50.2001,0.71253,pass,0.1476,low
HINSP-01686,23.3298,0.22917,50.4827,50.6319,0.91184,pass,0.2004,low
HINSP-01687,20.4971,0.33675,63.1979,51.2435,0.8564,pass,0.1815,low
HINSP-01688,26.0156,0.23639,63.8239,48.984,0.73082,pass,0.1849,low
HINSP-01689,21.0614,0.33815,53.7108,52.7083,1.02892,pass,0.2132,low
HINSP-01690,20.764,0.2283,69.4013,58.0207,0.5722,pass,0.1453,low
HINSP-01691,23.8442,0.31825,66.5211,54.5956,1.03046,pass,0.1874,low
HINSP-01692,20.8089,0.26285,61.0836,50.4256,0.366,pass,0.1501,low
HINSP-01693,22.3183,0.26655,67.8444,55.4393,0.63873,pass,0.1415,low
HINSP-01694,21.0203,0.31037,55.3949,55.0427,0.98062,pass,0.2074,low
HINSP-01695,25.8272,0.21472,83.4187,52.3083,0.69311,pass,0.1766,low
HINSP-01696,25.4496,0.17154,71.4237,52.7824,1.09978,pass,0.1674,low
HINSP-01697,26.1121,0.2146,62.6645,51.593,0.47785,pass,0.1818,low
HINSP-01698,25.72,0.33488,64.3203,58.0047,0.69542,pass,0.215,low
HINSP-01699,22.6859,0.27783,70.8332,49.9956,0.18223,pass,0.1086,low
HINSP-01700,19.5913,0.2819,73.6698,51.2064,0.89607,pass,0.1541,low
HINSP-01701,23.1162,0.49196,70.8592,59.8513,1.39059,pass,0.2202,low
HINSP-01702,22.2706,0.33185,77.7889,49.065,1.11392,pass,0.1433,low
HINSP-01703,21.6409,0.25594,67.5673,59.4519,0.65801,pass,0.1509,low
HINSP-01704,24.5522,0.39755,51.7059,53.9242,0.88475,pass,0.2467,low
HINSP-01705,21.0196,0.19153,89.642,43.8239,0.76723,pass,0.1389,low
HINSP-01706,22.2458,0.25171,78.2135,49.2152,0.91759,pass,0.1234,low
HINSP-01707,23.0123,0.49663,52.706,56.3399,0.6919,pass,0.2383,low
HINSP-01708,22.9919,0.32183,60.6853,58.5911,0.897,pass,0.1982,low
HINSP-01709,22.6393,0.27089,76.4792,53.4528,0.79718,pass,0.1312,low
HINSP-01710,22.0357,0.14312,68.55,40.9728,0.51539,pass,0.0777,low
HINSP-01711,18.6027,0.19275,65.7157,51.4345,0.53553,pass,0.1618,low
HINSP-01712,23.1103,0.29006,65.5819,55.0508,0.87108,pass,0.1707,low
HINSP-01713,20.5571,0.23413,70.64,51.5614,0.6657,pass,0.1344,low
HINSP-01714,20.6816,0.32203,66.6616,49.5994,0.93552,pass,0.1658,low
HINSP-01715,22.9926,0.35768,84.6502,49.5334,0.70814,pass,0.1623,low
HINSP-01716,21.8803,0.22756,72.1131,55.1112,0.97046,pass,0.1322,low
HINSP-01717,21.5445,0.20819,71.7686,50.7429,1.51278,pass,0.1461,low
HINSP-01718,21.5379,0.26726,71.1172,57.1463,0.73587,pass,0.1414,low
HINSP-01719,23.3244,0.2757,70.6315,55.6224,0.87221,pass,0.1573,low
HINSP-01720,18.8411,0.30139,80.1379,52.8347,0.48775,pass,0.1656,low
HINSP-01721,20.4085,0.22197,75.3495,51.9435,0.7416,pass,0.1262,low
HINSP-01722,24.6192,0.23945,62.253,56.9068,0.70373,pass,0.1891,low
HINSP-01723,22.0359,0.22402,71.3321,58.2271,0.58065,pass,0.1243,low
HINSP-01724,22.595,0.2374,69.0838,50.9397,0.20924,pass,0.1092,low
HINSP-01725,20.7286,0.11944,91.5651,44.1333,0.38171,pass,0.1217,low
HINSP-01726,22.8279,0.15741,82.7453,46.9611,0.88479,pass,0.1224,low
HINSP-01727,21.0198,0.17544,72.5732,49.5432,0.67157,pass,0.1086,low
HINSP-01728,20.3531,0.19982,71.1212,36.4392,0.39147,pass,0.0849,low
HINSP-01729,20.3579,0.19675,59.8148,51.7096,0.83149,pass,0.1702,low
HINSP-01730,22.6958,0.23239,71.3952,52.213,0.65692,pass,0.1234,low
HINSP-01731,22.6185,0.2535,74.5015,52.033,0.82292,pass,0.1229,low
HINSP-01732,24.932,0.36571,69.8487,55.1786,0.83383,pass,0.1926,low
HINSP-01733,22.311,0.22867,62.4981,48.4742,0.86173,pass,0.1444,low
HINSP-01734,23.9937,0.204,67.4558,52.8956,0.83647,pass,0.1558,low
HINSP-01735,21.0196,0.11324,79.3397,48.3704,0.60973,pass,0.0989,low
HINSP-01736,27.0591,0.20586,75.6506,49.7986,0.80601,pass,0.1664,low
HINSP-01737,22.6871,0.31378,78.3888,46.8018,0.82261,pass,0.1307,low
HINSP-01738,22.7097,0.2405,79.0516,51.4252,0.88486,pass,0.1337,low
HINSP-01739,22.9172,0.29569,70.0096,50.3293,0.79321,pass,0.1422,low
HINSP-01740,24.1377,0.22512,84.5309,52.5987,0.4111,pass,0.1495,low
HINSP-01741,23.3865,0.20966,69.6677,55.0631,1.1074,pass,0.1581,low
HINSP-01742,23.2697,0.22751,77.3175,55.2116,1.01634,pass,0.1472,low
HINSP-01743,22.4793,0.26277,61.4061,47.449,0.59143,pass,0.1424,low
HINSP-01744,22.4343,0.27835,55.1373,61.9767,0.86162,pass,0.2067,low
HINSP-01745,23.989,0.31952,65.9506,59.092,0.50354,pass,0.1802,low
HINSP-01746,21.0164,0.13021,75.0595,50.241,1.04142,pass,0.1104,low
HINSP-01747,25.1571,0.29029,54.3496,56.7608,1.17773,pass,0.2467,low
HINSP-01748,25.1997,0.32931,54.2028,59.103,1.13045,pass,0.2576,medium
HINSP-01749,19.806,0.23898,61.3689,44.5963,0.65104,pass,0.1564,low
HINSP-01750,19.6021,0.29632,67.4471,55.861,0.99772,pass,0.1895,low
HINSP-01751,20.5298,0.18766,68.0875,55.3226,0.55466,pass,0.1387,low
HINSP-01752,22.4867,0.27149,67.1463,49.5206,0.67928,pass,0.1349,low
HINSP-01753,21.0647,0.19792,64.9444,47.4833,0.66527,pass,0.1298,low
HINSP-01754,22.4506,0.11245,65.989,45.4026,0.28209,pass,0.0862,low
HINSP-01755,21.776,0.18766,67.8586,52.259,0.78038,pass,0.1256,low
HINSP-01756,22.5118,0.21386,77.7519,49.6695,0.88994,pass,0.119,low
HINSP-01757,22.7798,0.24678,69.6214,55.276,1.0208,pass,0.1537,low
HINSP-01758,17.5868,0.31388,62.4933,54.1425,0.7127,pass,0.2178,low
HINSP-01759,22.2263,0.25993,59.9045,60.8705,1.11061,pass,0.1941,low
HINSP-01760,21.104,0.3139,80.9877,46.6325,1.01525,pass,0.1485,low
HINSP-01761,23.7038,0.24734,86.05,57.9978,0.84494,pass,0.1817,low
HINSP-01762,22.4933,0.19918,61.5202,50.8616,0.63248,pass,0.1409,low
HINSP-01763,22.4002,0.17179,56.8825,55.7634,0.59861,pass,0.1588,low
HINSP-01764,22.2361,0.1544,58.4722,49.429,0.47329,pass,0.1297,low
HINSP-01765,21.5122,0.23638,63.8474,48.3824,0.66172,pass,0.1357,low
HINSP-01766,20.8607,0.34355,67.5124,53.0131,0.74317,pass,0.1645,low
HINSP-01767,18.5836,0.26659,60.8927,40.792,0.70827,pass,0.1718,low
HINSP-01768,22.2529,0.34684,57.8372,57.2406,1.00156,pass,0.2026,low
HINSP-01769,21.5907,0.33314,69.3066,54.3864,1.07133,pass,0.1643,low
HINSP-01770,22.0223,0.20742,64.6308,46.8006,0.63891,pass,0.1181,low
HINSP-01771,21.8337,0.31078,67.2246,54.1126,1.24428,pass,0.17,low
HINSP-01772,21.2259,0.17448,63.8338,53.5046,0.568,pass,0.1368,low
HINSP-01773,21.765,0.20867,66.3312,50.8128,0.58348,pass,0.1227,low
HINSP-01774,23.2866,0.24516,52.0485,48.5759,0.84945,pass,0.1907,low
HINSP-01775,20.8536,0.56389,71.8629,61.1188,1.21421,pass,0.2254,low
HINSP-01776,22.0217,0.33938,76.53,50.6956,0.79282,pass,0.1285,low
HINSP-01777,23.8036,0.37843,75.8826,58.7449,0.84822,pass,0.1761,low
HINSP-01778,22.1039,0.27731,73.7848,52.7862,0.60443,pass,0.1154,low
HINSP-01779,21.9643,0.27037,60.2521,61.6838,0.67586,pass,0.1768,low
HINSP-01780,21.4631,0.29794,66.4483,56.6795,0.798,pass,0.1629,low
HINSP-01781,23.501,0.17737,69.4835,49.8046,0.51652,pass,0.1193,low
HINSP-01782,21.42,0.12822,65.7998,46.0197,0.4669,pass,0.0999,low
HINSP-01783,21.5217,0.31166,68.0098,59.24,0.91624,pass,0.1702,low
HINSP-01784,21.7651,0.32059,70.2102,60.1858,0.90534,pass,0.1637,low
HINSP-01785,23.1026,0.31925,73.4102,60.4259,0.87278,pass,0.1642,low
HINSP-01786,23.7065,0.33765,72.8123,60.1043,0.67098,pass,0.168,low
HINSP-01787,23.1729,0.22797,79.5019,50.2671,0.57985,pass,0.124,low
HINSP-01788,19.5575,0.17356,88.0616,55.3291,0.66381,pass,0.1716,low
HINSP-01789,25.9224,0.26661,71.9531,57.4641,0.95998,pass,0.1926,low
HINSP-01790,25.3685,0.14509,87.0204,55.2894,0.92135,pass,0.1858,low
HINSP-01791,22.3666,0.21367,67.2107,55.611,0.86302,pass,0.1446,low
HINSP-01792,24.6179,0.26432,68.3741,49.7214,0.41618,pass,0.1472,low
HINSP-01793,25.5834,0.48505,56.6295,52.7315,0.86546,pass,0.2563,medium
HINSP-01794,22.776,0.14102,85.9502,50.2719,0.89325,pass,0.1364,low
HINSP-01795,17.5883,0.32826,80.9238,43.7106,0.69621,pass,0.1763,low
HINSP-01796,23.98,0.22775,72.5237,57.3007,0.66762,pass,0.1476,low
HINSP-01797,19.0266,0.1951,59.4783,54.7947,0.90145,pass,0.1977,low
HINSP-01798,27.8258,0.28315,65.7236,59.8466,0.70371,pass,0.2335,low
HINSP-01799,19.8335,0.2581,82.5417,45.1669,0.48252,pass,0.1355,low
HINSP-01800,22.7736,0.23837,70.5482,48.6349,1.01464,pass,0.1342,low
HINSP-01801,20.4306,0.28741,56.345,46.119,0.55505,pass,0.1711,low
HINSP-01802,24.5734,0.15742,62.8123,54.5657,1.08458,pass,0.1831,low
HINSP-01803,18.4315,0.16206,73.4977,51.7241,0.84384,pass,0.1485,low
HINSP-01804,20.4008,0.22363,62.2513,48.7575,0.8775,pass,0.162,low
HINSP-01805,21.7363,0.16733,93.9303,53.0103,0.753,pass,0.1587,low
HINSP-01806,20.6739,0.38321,64.6676,60.6714,0.64408,pass,0.1953,low
HINSP-01807,18.1271,0.18526,65.464,51.4795,1.01857,pass,0.1868,low
HINSP-01808,24.5643,0.25033,82.379,51.2968,0.74463,pass,0.1631,low
HINSP-01809,21.4078,0.262,74.4239,52.7893,0.8291,pass,0.1262,low
HINSP-01810,23.6354,0.1784,56.8919,43.6394,0.47958,pass,0.1436,low
HINSP-01811,19.0479,0.18334,73.033,51.9708,0.78957,pass,0.1439,low
HINSP-01812,25.4082,0.32852,59.1469,50.36,1.14994,pass,0.2264,low
HINSP-01813,21.6134,0.30641,69.7129,52.9492,0.65923,pass,0.1386,low
HINSP-01814,20.1751,0.1792,72.8418,44.8116,0.89928,pass,0.1177,low
HINSP-01815,22.2571,0.3679,69.795,47.6135,0.91109,pass,0.145,low
HINSP-01816,19.4418,0.28353,75.3745,47.2441,1.31606,pass,0.1613,low
HINSP-01817,25.4839,0.28776,73.31,57.775,0.56219,pass,0.1713,low
HINSP-01818,23.1681,0.17281,57.3535,52.4699,0.56439,pass,0.1585,low
HINSP-01819,21.4683,0.2341,65.5023,51.4838,0.44645,pass,0.1292,low
HINSP-01820,22.791,0.2354,71.8978,51.1241,0.56792,pass,0.1176,low
HINSP-01821,25.0513,0.37905,63.2451,53.8562,1.07839,pass,0.223,low
HINSP-01822,18.1335,0.34048,60.3925,62.5292,0.78947,pass,0.2435,low
HINSP-01823,25.4093,0.37015,54.2282,54.099,1.17861,pass,0.2577,medium
HINSP-01824,24.3827,0.15725,71.4209,45.9858,0.42344,pass,0.109,low
HINSP-01825,25.4074,0.2999,69.2334,53.3299,0.53265,pass,0.1734,low
HINSP-01826,24.0486,0.26986,76.653,53.1273,0.58015,pass,0.1401,low
HINSP-01827,23.0578,0.33856,59.2515,58.0694,0.9266,pass,0.2062,low
HINSP-01828,22.0739,0.25359,71.0223,59.8303,0.81947,pass,0.1438,low
HINSP-01829,19.8657,0.07879,62.5692,53.0886,0.64673,pass,0.1443,low
HINSP-01830,24.5348,0.31923,58.2598,51.8883,1.14168,pass,0.2195,low
HINSP-01831,21.6202,0.24553,71.1938,48.9006,0.88794,pass,0.124,low
HINSP-01832,21.946,0.31562,63.1024,54.8373,0.77187,pass,0.1645,low
HINSP-01833,22.5282,0.10423,78.4743,42.8753,0.598,pass,0.0762,low
HINSP-01834,19.9232,0.29047,78.1565,50.2515,0.83302,pass,0.1521,low
HINSP-01835,22.2832,0.38978,64.2811,59.0219,1.32433,pass,0.2078,low
HINSP-01836,22.4409,0.25397,56.5213,56.6907,0.29264,pass,0.1639,low
HINSP-01837,20.451,0.26372,65.2898,56.1049,1.02899,pass,0.1815,low
HINSP-01838,25.8409,0.33426,75.117,47.4547,0.70354,pass,0.1613,low
HINSP-01839,22.6717,0.29789,66.071,63.0373,0.76064,pass,0.1785,low
HINSP-01840,20.3868,0.14334,76.7021,49.2615,0.78942,pass,0.1133,low
HINSP-01841,22.316,0.23617,76.4517,50.074,0.70925,pass,0.11,low
HINSP-01842,24.0274,0.40216,68.722,59.5135,0.78041,pass,0.1981,low
HINSP-01843,23.403,0.21798,64.714,60.2524,0.48499,pass,0.1613,low
HINSP-01844,22.9178,0.21098,70.9954,42.9192,0.43978,pass,0.0943,low
HINSP-01845,22.7283,0.28478,75.3353,52.349,0.86128,pass,0.1313,low
HINSP-01846,22.1035,0.31793,69.0619,59.7027,0.93821,pass,0.1652,low
HINSP-01847,22.741,0.20787,65.2597,58.6877,0.61526,pass,0.1512,low
HINSP-01848,23.4027,0.27388,60.5731,47.9785,0.84469,pass,0.1698,low
HINSP-01849,22.0905,0.4025,68.0402,56.0306,0.53389,pass,0.1578,low
HINSP-01850,23.9341,0.18354,67.4491,56.8669,0.72893,pass,0.1563,low
HINSP-01851,20.3017,0.27848,61.1707,59.8987,0.96231,pass,0.2041,low
HINSP-01852,20.4778,0.30951,79.5927,53.8818,0.51081,pass,0.1477,low
HINSP-01853,21.561,0.30461,56.8587,53.2648,0.71452,pass,0.1805,low
HINSP-01854,22.6515,0.21092,67.303,47.7736,0.78431,pass,0.1267,low
HINSP-01855,24.1883,0.26259,67.1341,47.0461,1.03861,pass,0.164,low
HINSP-01856,26.1497,0.12735,67.7392,52.4423,0.71891,pass,0.164,low
HINSP-01857,22.9935,0.16347,68.906,47.5497,0.69008,pass,0.1141,low
HINSP-01858,20.0433,0.20466,87.7718,44.8173,0.55589,pass,0.1418,low
HINSP-01859,24.1761,0.24824,76.551,46.5198,0.71068,pass,0.1282,low
HINSP-01860,24.2268,0.29343,68.6514,52.8094,0.68408,pass,0.1638,low
HINSP-01861,23.1207,0.44128,73.2933,42.1948,0.84171,pass,0.1428,low
HINSP-01862,25.4665,0.21486,63.6438,56.6009,0.86714,pass,0.1975,low
HINSP-01863,22.1041,0.37361,74.1127,52.6381,0.71821,pass,0.1347,low
HINSP-01864,22.1588,0.24248,68.3333,50.1325,0.9082,pass,0.1328,low
HINSP-01865,22.6444,0.21096,71.0684,48.932,0.69608,pass,0.1144,low
HINSP-01866,22.2958,0.27418,54.3814,52.5517,1.00141,pass,0.1909,low
HINSP-01867,23.0782,0.28187,75.6678,50.5483,0.72381,pass,0.1267,low
HINSP-01868,22.2067,0.32277,76.2513,58.9761,0.95774,pass,0.1524,low
HINSP-01869,18.9974,0.11558,68.068,50.2717,0.85994,pass,0.1472,low
HINSP-01870,22.6095,0.24434,60.1347,51.4975,0.71007,pass,0.1586,low
HINSP-01871,20.1594,0.31618,65.3012,53.2267,0.80198,pass,0.1784,low
HINSP-01872,23.1871,0.32829,78.3335,55.9931,0.84145,pass,0.1608,low
HINSP-01873,22.5529,0.28079,74.4404,47.7572,0.5515,pass,0.1063,low
HINSP-01874,20.8572,0.16302,69.9765,52.7483,0.63034,pass,0.122,low
HINSP-01875,21.1569,0.26767,71.4894,54.5179,0.5226,pass,0.1307,low
HINSP-01876,20.1671,0.22742,58.0271,45.7654,0.54933,pass,0.1584,low
HINSP-01877,23.2126,0.41727,68.6075,55.4878,0.59135,pass,0.174,low
HINSP-01878,24.3106,0.29534,65.1774,56.1826,0.907,pass,0.1922,low
HINSP-01879,23.6475,0.22985,66.2056,50.5543,0.614,pass,0.1453,low
HINSP-01880,23.8821,0.39685,66.5882,60.1298,1.1784,pass,0.2191,low
HINSP-01881,23.2158,0.16301,63.1145,49.2838,0.33977,pass,0.1241,low
HINSP-01882,23.1851,0.21847,71.3122,47.0739,0.56313,pass,0.1123,low
HINSP-01883,19.734,0.27902,65.905,48.5413,0.99436,pass,0.173,low
HINSP-01884,23.3358,0.23289,77.6674,49.1442,0.85006,pass,0.1297,low
HINSP-01885,21.8076,0.19882,74.4087,53.2338,0.69031,pass,0.106,low
HINSP-01886,22.4824,0.17952,73.3409,50.2363,0.9254,pass,0.1124,low
HINSP-01887,22.7963,0.2231,72.7024,53.2399,0.68782,pass,0.1228,low
HINSP-01888,20.0217,0.26952,65.5149,49.4504,0.85525,pass,0.1654,low
HINSP-01889,22.3982,0.24692,65.167,48.7313,0.42319,pass,0.1236,low
HINSP-01890,16.6701,0.2763,65.4907,59.6981,0.80831,pass,0.2306,low
HINSP-01891,22.5589,0.20768,67.2212,56.5752,0.56231,pass,0.1361,low
HINSP-01892,19.2575,0.31251,70.9094,50.2809,0.66951,pass,0.1606,low
HINSP-01893,18.9231,0.28731,70.0106,49.0358,1.26106,pass,0.1842,low
HINSP-01894,20.475,0.288,63.4283,51.6724,0.78181,pass,0.171,low
HINSP-01895,22.6572,0.16941,75.1911,44.0069,0.83821,pass,0.091,low
HINSP-01896,23.4479,0.31088,62.3262,56.9663,0.60598,pass,0.182,low
HINSP-01897,20.7768,0.21483,64.5782,51.9902,0.56464,pass,0.1435,low
HINSP-01898,23.2642,0.22424,67.1409,50.3814,0.90223,pass,0.1478,low
HINSP-01899,20.4542,0.27976,73.1022,56.0349,0.60005,pass,0.1434,low
HINSP-01900,23.5178,0.19959,74.9497,48.9981,0.60864,pass,0.1087,low
HINSP-01901,20.9962,0.15876,77.662,48.7656,0.71058,pass,0.1067,low
HINSP-01902,22.4191,0.27783,61.2954,50.603,0.69152,pass,0.1555,low
HINSP-01903,18.9364,0.2361,55.4084,51.6587,0.56508,pass,0.1974,low
HINSP-01904,22.8717,0.17472,72.3997,60.9212,1.078,pass,0.1495,low
HINSP-01905,20.7643,0.30495,60.8081,59.4001,0.66336,pass,0.1906,low
HINSP-01906,18.8935,0.25277,73.7488,55.8913,0.80507,pass,0.1648,low
HINSP-01907,18.7426,0.23802,63.732,51.4932,0.71214,pass,0.1807,low
HINSP-01908,21.0574,0.27635,63.1237,48.2756,0.54223,pass,0.1453,low
HINSP-01909,23.6669,0.36722,70.0869,54.4304,0.91467,pass,0.1775,low
HINSP-01910,22.9779,0.2757,77.4413,57.5605,0.78929,pass,0.1481,low
HINSP-01911,22.1126,0.26129,66.656,52.4096,0.92002,pass,0.146,low
HINSP-01912,24.6475,0.05855,70.2217,51.2091,0.68572,pass,0.1218,low
HINSP-01913,20.7407,0.27511,72.5453,47.2818,1.04112,pass,0.1386,low
