assembly_id,assembly_torque,seal_preload,alignment_error,operator_id,station_id,assembly_risk_score,assembly_risk_level
HASM-01314,46.462,1.051,0.241,OP-H-093,ST-H-12,0.3754,medium
HASM-01315,53.394,0.727,0.0327,OP-H-137,ST-H-04,0.2479,low
HASM-01316,30.08,1.117,0.0756,OP-H-063,ST-H-07,0.2019,low
HASM-01317,38.099,1.23,0.0124,OP-H-148,ST-H-29,0.1101,low
HASM-01318,47.915,0.988,0.068,OP-H-057,ST-H-21,0.1747,low
HASM-01319,28.99,1.287,0.0711,OP-H-110,ST-H-11,0.3752,medium
HASM-01320,41.611,0.974,0.0599,OP-H-125,ST-H-06,0.0261,low
HASM-01321,29.196,0.903,0.0853,OP-H-170,ST-H-08,0.2561,medium
HASM-01322,27.538,1.259,0.0772,OP-H-130,ST-H-34,0.3499,medium
HASM-01323,35.411,0.898,0.0297,OP-H-035,ST-H-30,0.1718,low
HASM-01324,36.074,1.234,0.0824,OP-H-141,ST-H-05,0.1927,low
HASM-01325,31.2,1.532,0.0405,OP-H-027,ST-H-14,0.3403,medium
HASM-01326,32.365,1.055,0.0394,OP-H-024,ST-H-21,0.0948,low
HASM-01327,32.447,0.651,0.1001,OP-H-003,ST-H-12,0.3926,medium
HASM-01328,38.96,1.049,0.015,OP-H-093,ST-H-12,0.0647,low
HASM-01329,43.132,0.41,0.0169,OP-H-108,ST-H-15,0.3035,medium
HASM-01330,26.92,0.864,0.048,OP-H-048,ST-H-23,0.2558,medium
HASM-01331,38.853,0.97,0.1771,OP-H-047,ST-H-26,0.2529,medium
HASM-01332,36.198,1.445,0.1338,OP-H-009,ST-H-27,0.4502,medium
HASM-01333,38.754,0.696,0.0235,OP-H-108,ST-H-11,0.1743,low
HASM-01334,49.488,0.651,0.128,OP-H-002,ST-H-11,0.3573,medium
HASM-01335,27.143,0.853,0.0315,OP-H-179,ST-H-40,0.2364,low
HASM-01336,34.872,0.837,0.0826,OP-H-147,ST-H-17,0.2762,medium
HASM-01337,51.629,1.132,0.0136,OP-H-063,ST-H-33,0.1312,low
HASM-01338,52.316,1.468,0.0961,OP-H-120,ST-H-14,0.3775,medium
HASM-01339,49.092,0.771,0.0505,OP-H-043,ST-H-23,0.2189,low
HASM-01340,32.168,0.836,0.097,OP-H-003,ST-H-23,0.2515,medium
HASM-01341,26.148,1.167,0.0793,OP-H-166,ST-H-26,0.3021,medium
HASM-01342,24.606,0.896,0.0124,OP-H-092,ST-H-05,0.192,low
HASM-01343,44.279,0.611,0.0676,OP-H-134,ST-H-16,0.2363,low
HASM-01344,60.864,1.254,0.0453,OP-H-120,ST-H-35,0.3911,medium
HASM-01345,31.239,0.968,0.0228,OP-H-073,ST-H-17,0.0887,low
HASM-01346,23.622,1.328,0.0728,OP-H-122,ST-H-40,0.3407,medium
HASM-01347,36.45,0.787,0.0291,OP-H-149,ST-H-17,0.1387,low
HASM-01348,42.602,0.679,0.0028,OP-H-103,ST-H-21,0.1927,low
HASM-01349,57.557,0.917,0.0094,OP-H-049,ST-H-17,0.1773,low
HASM-01350,54.756,0.965,0.0612,OP-H-155,ST-H-09,0.2533,medium
HASM-01351,50.403,1.078,0.0206,OP-H-050,ST-H-13,0.1712,low
HASM-01352,37.167,0.777,0.0223,OP-H-075,ST-H-37,0.1488,low
HASM-01353,32.124,0.9,0.0822,OP-H-050,ST-H-07,0.2462,low
HASM-01354,39.865,1.173,0.098,OP-H-128,ST-H-37,0.1754,low
HASM-01355,12.0,1.355,0.0474,OP-H-163,ST-H-35,0.4281,medium
HASM-01356,49.737,0.753,0.0265,OP-H-121,ST-H-10,0.2624,medium
HASM-01357,40.632,0.491,0.0757,OP-H-072,ST-H-21,0.3133,medium
HASM-01358,51.985,1.107,0.0646,OP-H-005,ST-H-20,0.2705,medium
HASM-01359,39.473,1.13,0.0817,OP-H-123,ST-H-18,0.1499,low
HASM-01360,54.314,0.873,0.0378,OP-H-124,ST-H-13,0.2052,low
HASM-01361,43.877,1.015,0.1182,OP-H-157,ST-H-19,0.1475,low
HASM-01362,57.2,0.705,0.0318,OP-H-150,ST-H-12,0.2722,medium
HASM-01363,37.242,1.415,0.1024,OP-H-026,ST-H-36,0.373,medium
HASM-01364,26.76,0.829,0.0353,OP-H-158,ST-H-09,0.2581,medium
HASM-01365,40.761,1.38,0.0396,OP-H-091,ST-H-07,0.2714,medium
HASM-01366,33.528,1.165,0.0164,OP-H-133,ST-H-23,0.1252,low
HASM-01367,36.519,1.021,0.038,OP-H-158,ST-H-06,0.1256,low
HASM-01368,39.515,1.291,0.0254,OP-H-091,ST-H-20,0.1341,low
HASM-01369,49.021,1.239,0.0856,OP-H-068,ST-H-24,0.2512,medium
HASM-01370,40.692,1.108,0.0503,OP-H-123,ST-H-25,0.1271,low
HASM-01371,59.111,1.199,0.2517,OP-H-127,ST-H-22,0.5542,high
HASM-01372,36.244,1.484,0.0783,OP-H-008,ST-H-24,0.3667,medium
HASM-01373,46.452,1.182,0.0593,OP-H-179,ST-H-27,0.1946,low
HASM-01374,33.293,1.16,0.0495,OP-H-145,ST-H-27,0.2157,low
HASM-01375,39.334,1.066,0.1046,OP-H-147,ST-H-16,0.2072,low
HASM-01376,51.753,1.096,0.0404,OP-H-177,ST-H-12,0.1805,low
HASM-01377,41.102,0.952,0.0199,OP-H-157,ST-H-22,0.0962,low
HASM-01378,33.941,0.499,0.0389,OP-H-128,ST-H-31,0.3097,medium
HASM-01379,30.34,0.916,0.107,OP-H-038,ST-H-22,0.311,medium
HASM-01380,38.113,1.264,0.0581,OP-H-135,ST-H-07,0.2294,low
HASM-01381,28.706,0.96,0.0823,OP-H-080,ST-H-39,0.2534,medium
HASM-01382,31.562,1.404,0.0991,OP-H-076,ST-H-12,0.3519,medium
HASM-01383,55.656,0.936,0.1302,OP-H-177,ST-H-17,0.2638,medium
HASM-01384,42.315,1.091,0.0522,OP-H-124,ST-H-16,0.0832,low
HASM-01385,54.713,1.29,0.0879,OP-H-002,ST-H-24,0.3125,medium
HASM-01386,55.646,1.192,0.0484,OP-H-171,ST-H-15,0.2628,medium
HASM-01387,43.942,1.025,0.0351,OP-H-100,ST-H-27,0.084,low
HASM-01388,48.74,1.467,0.0251,OP-H-154,ST-H-03,0.277,medium
HASM-01389,41.337,0.531,0.0867,OP-H-016,ST-H-01,0.269,medium
HASM-01390,32.982,0.582,0.0405,OP-H-027,ST-H-30,0.3018,medium
HASM-01391,23.375,1.121,0.0635,OP-H-085,ST-H-22,0.3042,medium
HASM-01392,48.73,0.951,0.0317,OP-H-176,ST-H-31,0.12,low
HASM-01393,48.716,0.537,0.05,OP-H-089,ST-H-19,0.3224,medium
HASM-01394,56.509,0.862,0.0454,OP-H-154,ST-H-20,0.2419,low
HASM-01395,26.389,0.709,0.1361,OP-H-128,ST-H-36,0.4763,medium
HASM-01396,50.386,0.797,0.0556,OP-H-142,ST-H-15,0.2247,low
HASM-01397,34.459,0.862,0.0289,OP-H-054,ST-H-36,0.0821,low
HASM-01398,41.846,1.346,0.0127,OP-H-139,ST-H-13,0.0658,low
HASM-01399,42.226,0.616,0.1089,OP-H-095,ST-H-30,0.2694,medium
HASM-01400,50.294,1.235,0.109,OP-H-017,ST-H-09,0.315,medium
HASM-01401,61.382,1.029,0.0504,OP-H-010,ST-H-27,0.2572,medium
HASM-01402,37.284,0.748,0.0876,OP-H-155,ST-H-06,0.3139,medium
HASM-01403,34.843,1.111,0.0595,OP-H-156,ST-H-37,0.0879,low
HASM-01404,45.039,1.094,0.0134,OP-H-164,ST-H-27,0.0603,low
HASM-01405,50.046,1.056,0.0265,OP-H-007,ST-H-04,0.1421,low
HASM-01406,43.812,0.823,0.1096,OP-H-023,ST-H-02,0.2426,low
HASM-01407,33.231,1.16,0.0218,OP-H-131,ST-H-04,0.2078,low
HASM-01408,42.961,0.998,0.0286,OP-H-155,ST-H-02,0.0271,low
HASM-01409,37.785,0.678,0.0196,OP-H-118,ST-H-15,0.1745,low
HASM-01410,53.826,1.159,0.011,OP-H-060,ST-H-34,0.1546,low
HASM-01411,51.991,1.418,0.1097,OP-H-174,ST-H-34,0.3636,medium
HASM-01412,45.226,1.059,0.0663,OP-H-160,ST-H-23,0.093,low
HASM-01413,26.37,1.285,0.0524,OP-H-004,ST-H-11,0.3215,medium
HASM-01414,36.845,1.236,0.0668,OP-H-072,ST-H-25,0.2427,low
HASM-01415,38.152,0.94,0.0442,OP-H-147,ST-H-13,0.1197,low
HASM-01416,36.985,1.211,0.0816,OP-H-034,ST-H-21,0.2445,low
HASM-01417,59.621,0.995,0.0124,OP-H-134,ST-H-21,0.1395,low
HASM-01418,30.438,0.61,0.0364,OP-H-107,ST-H-04,0.3369,medium
HASM-01419,54.148,0.331,0.0706,OP-H-052,ST-H-21,0.4677,medium
HASM-01420,47.455,1.086,0.0476,OP-H-063,ST-H-05,0.1485,low
HASM-01421,48.681,1.222,0.0186,OP-H-122,ST-H-24,0.1248,low
HASM-01422,36.643,0.756,0.0762,OP-H-100,ST-H-34,0.2,low
HASM-01423,46.418,0.628,0.1172,OP-H-007,ST-H-16,0.3751,medium
HASM-01424,41.807,1.21,0.044,OP-H-042,ST-H-23,0.0996,low
HASM-01425,29.347,0.907,0.144,OP-H-114,ST-H-20,0.3632,medium
HASM-01426,54.974,0.975,0.1012,OP-H-147,ST-H-09,0.2869,medium
HASM-01427,34.046,0.923,0.0798,OP-H-150,ST-H-08,0.2279,low
HASM-01428,28.637,1.246,0.0183,OP-H-151,ST-H-10,0.263,medium
HASM-01429,46.935,1.312,0.0134,OP-H-161,ST-H-08,0.1957,low
HASM-01430,44.359,1.087,0.078,OP-H-008,ST-H-33,0.2376,low
HASM-01431,36.171,1.118,0.0686,OP-H-173,ST-H-12,0.1844,low
HASM-01432,47.824,1.021,0.0606,OP-H-064,ST-H-36,0.0842,low
HASM-01433,41.307,1.123,0.0582,OP-H-085,ST-H-07,0.1514,low
HASM-01434,38.241,1.143,0.0438,OP-H-006,ST-H-24,0.1564,low
HASM-01435,38.195,0.995,0.0369,OP-H-052,ST-H-05,0.0765,low
HASM-01436,44.132,0.918,0.0973,OP-H-026,ST-H-40,0.106,low
HASM-01437,52.403,1.413,0.0126,OP-H-074,ST-H-40,0.2933,medium
HASM-01438,21.958,1.397,0.23,OP-H-129,ST-H-05,0.6366,high
HASM-01439,30.404,0.719,0.1526,OP-H-175,ST-H-40,0.3947,medium
HASM-01440,44.289,1.072,0.128,OP-H-105,ST-H-11,0.1848,low
HASM-01441,43.875,0.987,0.0642,OP-H-088,ST-H-35,0.0251,low
HASM-01442,36.507,0.871,0.1181,OP-H-030,ST-H-37,0.2296,low
HASM-01443,35.78,1.377,0.0184,OP-H-142,ST-H-02,0.2258,low
HASM-01444,46.581,0.892,0.026,OP-H-118,ST-H-09,0.1955,low
HASM-01445,53.463,0.515,0.0578,OP-H-056,ST-H-40,0.3268,medium
HASM-01446,37.005,0.712,0.0281,OP-H-127,ST-H-25,0.1756,low
HASM-01447,42.503,0.886,0.0117,OP-H-019,ST-H-11,0.0,low
HASM-01448,45.34,1.189,0.1137,OP-H-084,ST-H-22,0.2657,medium
HASM-01449,37.746,1.242,0.1351,OP-H-090,ST-H-05,0.372,medium
HASM-01450,23.873,1.399,0.0158,OP-H-102,ST-H-27,0.38,medium
HASM-01451,42.334,0.962,0.0534,OP-H-164,ST-H-22,0.0837,low
HASM-01452,24.772,1.254,0.1108,OP-H-166,ST-H-09,0.4314,medium
HASM-01453,41.715,1.294,0.0838,OP-H-117,ST-H-38,0.2205,low
HASM-01454,58.55,0.91,0.127,OP-H-040,ST-H-37,0.2858,medium
HASM-01455,54.339,0.628,0.1156,OP-H-058,ST-H-04,0.2907,medium
HASM-01456,50.643,1.062,0.0753,OP-H-077,ST-H-34,0.1976,low
HASM-01457,50.518,1.177,0.04,OP-H-141,ST-H-04,0.2717,medium
HASM-01458,46.193,0.931,0.0875,OP-H-086,ST-H-14,0.1785,low
HASM-01459,43.442,0.899,0.0172,OP-H-133,ST-H-13,0.0817,low
HASM-01460,47.986,0.293,0.1288,OP-H-144,ST-H-34,0.4477,medium
HASM-01461,52.93,0.72,0.0884,OP-H-024,ST-H-28,0.3256,medium
HASM-01462,22.746,0.62,0.0863,OP-H-062,ST-H-26,0.4502,medium
HASM-01463,36.319,0.793,0.1731,OP-H-154,ST-H-32,0.356,medium
HASM-01464,55.864,1.251,0.0244,OP-H-050,ST-H-12,0.2566,medium
HASM-01465,31.064,0.863,0.1163,OP-H-041,ST-H-02,0.3866,medium
HASM-01466,39.029,1.518,0.0357,OP-H-141,ST-H-34,0.2743,medium
HASM-01467,26.759,0.481,0.0545,OP-H-025,ST-H-26,0.392,medium
HASM-01468,37.739,1.028,0.0771,OP-H-027,ST-H-06,0.1121,low
HASM-01469,56.054,0.802,0.0495,OP-H-147,ST-H-31,0.275,medium
HASM-01470,25.663,0.981,0.0275,OP-H-033,ST-H-11,0.1598,low
HASM-01471,58.753,1.072,0.0968,OP-H-101,ST-H-24,0.3328,medium
HASM-01472,51.343,1.084,0.024,OP-H-074,ST-H-13,0.2056,low
HASM-01473,45.11,0.883,0.0626,OP-H-144,ST-H-09,0.2407,low
HASM-01474,52.201,0.385,0.0236,OP-H-104,ST-H-02,0.3408,medium
HASM-01475,64.68,0.947,0.0854,OP-H-048,ST-H-24,0.3661,medium
HASM-01476,37.574,1.359,0.0638,OP-H-054,ST-H-19,0.2264,low
HASM-01477,31.804,1.019,0.1328,OP-H-003,ST-H-25,0.2767,medium
HASM-01478,33.542,1.136,0.0109,OP-H-160,ST-H-07,0.2099,low
HASM-01479,31.865,1.41,0.0713,OP-H-066,ST-H-31,0.3469,medium
HASM-01480,37.525,0.848,0.0499,OP-H-075,ST-H-16,0.219,low
HASM-01481,44.853,0.83,0.0081,OP-H-105,ST-H-22,0.0943,low
HASM-01482,51.678,0.768,0.0178,OP-H-114,ST-H-07,0.2012,low
HASM-01483,56.324,1.03,0.0919,OP-H-125,ST-H-35,0.2885,medium
HASM-01484,33.789,1.102,0.0284,OP-H-153,ST-H-15,0.1858,low
HASM-01485,48.979,1.28,0.0375,OP-H-109,ST-H-27,0.2911,medium
HASM-01486,45.335,1.413,0.0715,OP-H-145,ST-H-04,0.2971,medium
HASM-01487,39.145,1.067,0.0166,OP-H-137,ST-H-27,0.0094,low
HASM-01488,23.444,0.957,0.0332,OP-H-086,ST-H-37,0.2406,low
HASM-01489,30.893,1.211,0.0655,OP-H-091,ST-H-39,0.2564,medium
HASM-01490,38.709,0.766,0.0312,OP-H-054,ST-H-13,0.2116,low
HASM-01491,38.453,1.384,0.0353,OP-H-125,ST-H-10,0.1773,low
HASM-01492,29.237,0.82,0.0382,OP-H-116,ST-H-13,0.2879,medium
HASM-01493,42.346,0.849,0.0618,OP-H-015,ST-H-38,0.1414,low
HASM-01494,46.4,0.982,0.1425,OP-H-039,ST-H-27,0.2622,medium
HASM-01495,49.244,0.418,0.1051,OP-H-142,ST-H-26,0.4701,medium
HASM-01496,33.504,0.511,0.0191,OP-H-020,ST-H-03,0.332,medium
HASM-01497,48.046,1.161,0.1132,OP-H-155,ST-H-37,0.2252,low
HASM-01498,37.844,1.498,0.0424,OP-H-102,ST-H-24,0.305,medium
HASM-01499,43.286,0.905,0.0662,OP-H-108,ST-H-02,0.1334,low
HASM-01500,56.621,1.138,0.1114,OP-H-133,ST-H-19,0.4323,medium
HASM-01501,34.132,0.736,0.0721,OP-H-107,ST-H-08,0.2517,medium
HASM-01502,42.212,1.238,0.0111,OP-H-053,ST-H-40,0.1461,low
HASM-01503,42.264,1.134,0.077,OP-H-162,ST-H-25,0.2073,low
HASM-01504,37.267,0.738,0.0931,OP-H-025,ST-H-31,0.2955,medium
HASM-01505,25.118,0.485,0.0379,OP-H-161,ST-H-05,0.4307,medium
HASM-01506,44.424,0.954,0.0482,OP-H-037,ST-H-07,0.0913,low
HASM-01507,40.767,1.027,0.0578,OP-H-157,ST-H-21,0.116,low
HASM-01508,51.395,0.762,0.0303,OP-H-105,ST-H-18,0.2257,low
HASM-01509,41.557,1.13,0.0234,OP-H-159,ST-H-26,0.1123,low
HASM-01510,41.832,0.877,0.023,OP-H-070,ST-H-10,0.0497,low
HASM-01511,55.563,1.029,0.0236,OP-H-041,ST-H-40,0.0989,low
HASM-01512,51.648,1.513,0.0762,OP-H-118,ST-H-28,0.3392,medium
HASM-01513,35.337,1.257,0.0108,OP-H-125,ST-H-02,0.2005,low
HASM-01514,41.826,0.541,0.0468,OP-H-039,ST-H-28,0.2543,medium
HASM-01515,54.596,1.367,0.0439,OP-H-072,ST-H-05,0.3991,medium
HASM-01516,38.931,0.891,0.0139,OP-H-105,ST-H-03,0.1039,low
HASM-01517,50.334,1.255,0.0834,OP-H-073,ST-H-05,0.2488,low
HASM-01518,57.443,1.112,0.0303,OP-H-081,ST-H-04,0.1973,low
HASM-01519,33.544,1.125,0.0982,OP-H-155,ST-H-11,0.1831,low
HASM-01520,36.935,1.29,0.0106,OP-H-001,ST-H-06,0.1542,low
HASM-01521,51.802,0.962,0.0388,OP-H-127,ST-H-09,0.2067,low
HASM-01522,37.158,0.859,0.0428,OP-H-012,ST-H-23,0.1853,low
HASM-01523,44.69,1.465,0.1177,OP-H-171,ST-H-24,0.399,medium
HASM-01524,41.517,1.019,0.0403,OP-H-135,ST-H-10,0.0244,low
HASM-01525,50.161,1.247,0.2413,OP-H-140,ST-H-39,0.503,high
HASM-01526,50.057,0.853,0.0421,OP-H-055,ST-H-28,0.1809,low
HASM-01527,29.75,1.746,0.0986,OP-H-077,ST-H-11,0.5284,high
HASM-01528,44.945,1.116,0.044,OP-H-073,ST-H-05,0.109,low
HASM-01529,32.495,1.455,0.0698,OP-H-082,ST-H-37,0.3047,medium
HASM-01530,42.424,1.203,0.1863,OP-H-071,ST-H-38,0.3663,medium
HASM-01531,54.63,0.809,0.0603,OP-H-174,ST-H-31,0.2986,medium
HASM-01532,43.231,0.92,0.1298,OP-H-165,ST-H-27,0.2067,low
HASM-01533,39.655,1.189,0.0736,OP-H-031,ST-H-40,0.1625,low
HASM-01534,44.021,1.418,0.1371,OP-H-124,ST-H-28,0.3983,medium
HASM-01535,42.772,0.874,0.0333,OP-H-027,ST-H-19,0.1869,low
HASM-01536,55.069,1.343,0.0857,OP-H-064,ST-H-36,0.3043,medium
HASM-01537,30.262,1.32,0.1189,OP-H-123,ST-H-26,0.3618,medium
HASM-01538,34.836,1.334,0.0179,OP-H-177,ST-H-02,0.2037,low
HASM-01539,51.342,1.006,0.1193,OP-H-051,ST-H-02,0.2477,low
HASM-01540,54.275,0.729,0.0178,OP-H-091,ST-H-20,0.3277,medium
HASM-01541,33.859,1.355,0.0653,OP-H-023,ST-H-31,0.2689,medium
HASM-01542,36.037,0.958,0.1071,OP-H-068,ST-H-32,0.1913,low
HASM-01543,35.867,0.836,0.0391,OP-H-074,ST-H-16,0.1467,low
HASM-01544,49.783,1.138,0.0021,OP-H-042,ST-H-27,0.1265,low
HASM-01545,38.132,0.892,0.0743,OP-H-162,ST-H-14,0.1472,low
HASM-01546,51.017,0.911,0.0856,OP-H-024,ST-H-36,0.2334,low
HASM-01547,40.104,0.939,0.0388,OP-H-063,ST-H-34,0.0455,low
HASM-01548,40.563,1.106,0.0627,OP-H-073,ST-H-28,0.1671,low
HASM-01549,39.651,0.934,0.1339,OP-H-069,ST-H-12,0.3212,medium
HASM-01550,43.753,1.388,0.0323,OP-H-069,ST-H-11,0.2015,low
HASM-01551,44.895,1.094,0.0731,OP-H-170,ST-H-15,0.1906,low
HASM-01552,41.886,0.77,0.1052,OP-H-148,ST-H-38,0.1534,low
HASM-01553,39.403,0.946,0.0603,OP-H-156,ST-H-13,0.1143,low
HASM-01554,47.744,0.973,0.0799,OP-H-099,ST-H-22,0.168,low
HASM-01555,44.264,1.101,0.0177,OP-H-039,ST-H-39,0.0267,low
HASM-01556,22.114,1.255,0.1522,OP-H-053,ST-H-13,0.5509,high
HASM-01557,49.575,1.121,0.0728,OP-H-002,ST-H-20,0.2104,low
HASM-01558,47.187,1.179,0.0082,OP-H-001,ST-H-18,0.0766,low
HASM-01559,25.052,0.794,0.2682,OP-H-016,ST-H-01,0.5993,high
HASM-01560,38.707,1.314,0.0708,OP-H-040,ST-H-17,0.2613,medium
HASM-01561,41.977,1.061,0.1155,OP-H-130,ST-H-06,0.1964,low
HASM-01562,35.391,1.355,0.0584,OP-H-029,ST-H-28,0.27,medium
HASM-01563,57.153,0.289,0.0892,OP-H-040,ST-H-34,0.5133,high
HASM-01564,60.592,1.31,0.1424,OP-H-120,ST-H-21,0.4972,medium
HASM-01565,45.833,0.733,0.0918,OP-H-151,ST-H-23,0.2165,low
HASM-01566,36.994,1.142,0.0309,OP-H-020,ST-H-30,0.1624,low
HASM-01567,57.825,1.077,0.0239,OP-H-020,ST-H-18,0.2059,low
HASM-01568,38.096,1.113,0.0477,OP-H-025,ST-H-26,0.1048,low
HASM-01569,35.742,1.139,0.087,OP-H-058,ST-H-24,0.2621,medium
HASM-01570,23.863,1.053,0.0359,OP-H-023,ST-H-28,0.2552,medium
HASM-01571,46.618,1.153,0.0157,OP-H-167,ST-H-39,0.1165,low
HASM-01572,34.724,0.806,0.0625,OP-H-146,ST-H-34,0.2334,low
HASM-01573,50.252,0.924,0.0803,OP-H-123,ST-H-38,0.2141,low
HASM-01574,44.496,1.181,0.0452,OP-H-130,ST-H-27,0.1449,low
HASM-01575,57.556,1.069,0.1232,OP-H-063,ST-H-09,0.3492,medium
HASM-01576,47.279,1.084,0.0142,OP-H-171,ST-H-11,0.1505,low
HASM-01577,43.755,1.099,0.0825,OP-H-040,ST-H-33,0.165,low
HASM-01578,35.304,0.926,0.0697,OP-H-004,ST-H-15,0.189,low
HASM-01579,30.632,1.161,0.0543,OP-H-147,ST-H-37,0.2771,medium
HASM-01580,24.131,1.028,0.0218,OP-H-171,ST-H-10,0.2502,medium
HASM-01581,35.666,0.734,0.0117,OP-H-063,ST-H-24,0.1737,low
HASM-01582,48.801,0.73,0.2084,OP-H-057,ST-H-39,0.4715,medium
HASM-01583,39.938,1.164,0.0761,OP-H-035,ST-H-31,0.1646,low
HASM-01584,30.337,0.867,0.0485,OP-H-140,ST-H-18,0.2255,low
HASM-01585,30.937,1.018,0.0911,OP-H-061,ST-H-33,0.2775,medium
HASM-01586,40.118,1.014,0.1232,OP-H-042,ST-H-24,0.2294,low
HASM-01587,51.031,1.538,0.059,OP-H-002,ST-H-11,0.3724,medium
HASM-01588,54.205,0.942,0.0542,OP-H-176,ST-H-28,0.1933,low
HASM-01589,46.427,1.509,0.0303,OP-H-153,ST-H-28,0.3048,medium
HASM-01590,47.467,0.946,0.1127,OP-H-062,ST-H-27,0.1559,low
HASM-01591,40.856,0.966,0.0754,OP-H-088,ST-H-31,0.1232,low
HASM-01592,43.806,0.845,0.2316,OP-H-107,ST-H-09,0.3341,medium
HASM-01593,54.557,1.14,0.0276,OP-H-035,ST-H-04,0.2088,low
HASM-01594,47.455,0.868,0.0691,OP-H-110,ST-H-08,0.2004,low
HASM-01595,42.384,1.004,0.0989,OP-H-061,ST-H-19,0.1731,low
HASM-01596,56.144,1.516,0.0396,OP-H-031,ST-H-22,0.4285,medium
HASM-01597,38.437,1.206,0.0442,OP-H-150,ST-H-04,0.1702,low
HASM-01598,48.98,0.927,0.0149,OP-H-022,ST-H-31,0.0709,low
HASM-01599,42.475,0.542,0.1423,OP-H-038,ST-H-22,0.3306,medium
HASM-01600,44.621,1.16,0.0293,OP-H-071,ST-H-07,0.0904,low
HASM-01601,38.301,0.802,0.084,OP-H-172,ST-H-25,0.2331,low
HASM-01602,42.971,1.278,0.0761,OP-H-069,ST-H-08,0.2984,medium
HASM-01603,35.738,0.977,0.0393,OP-H-161,ST-H-37,0.1193,low
HASM-01604,56.786,0.784,0.095,OP-H-031,ST-H-38,0.3338,medium
HASM-01605,42.866,1.441,0.1069,OP-H-138,ST-H-05,0.2984,medium
HASM-01606,36.551,1.672,0.0378,OP-H-094,ST-H-05,0.4139,medium
HASM-01607,45.17,0.701,0.0408,OP-H-009,ST-H-21,0.2348,low
HASM-01608,51.266,0.925,0.0272,OP-H-115,ST-H-07,0.1385,low
HASM-01609,27.446,0.798,0.0591,OP-H-046,ST-H-03,0.3295,medium
HASM-01610,30.636,1.137,0.0688,OP-H-123,ST-H-14,0.3153,medium
HASM-01611,33.408,1.216,0.107,OP-H-155,ST-H-04,0.2886,medium
HASM-01612,33.739,1.198,0.0312,OP-H-060,ST-H-32,0.275,medium
HASM-01613,32.67,1.117,0.0495,OP-H-028,ST-H-30,0.1786,low
HASM-01614,24.69,1.136,0.0527,OP-H-014,ST-H-17,0.2664,medium
HASM-01615,48.357,1.024,0.2282,OP-H-157,ST-H-09,0.3532,medium
HASM-01616,33.304,1.135,0.1329,OP-H-145,ST-H-02,0.3838,medium
HASM-01617,40.454,0.815,0.0941,OP-H-090,ST-H-34,0.2144,low
HASM-01618,46.078,1.154,0.0334,OP-H-123,ST-H-24,0.1013,low
HASM-01619,54.965,1.104,0.0469,OP-H-145,ST-H-17,0.1613,low
HASM-01620,37.448,0.924,0.1062,OP-H-042,ST-H-10,0.1387,low
HASM-01621,43.024,1.017,0.0494,OP-H-020,ST-H-10,0.1153,low
HASM-01622,52.116,0.836,0.0971,OP-H-121,ST-H-32,0.272,medium
HASM-01623,42.475,0.453,0.0533,OP-H-093,ST-H-09,0.2549,medium
HASM-01624,37.623,1.354,0.0396,OP-H-023,ST-H-30,0.2381,low
HASM-01625,48.182,0.292,0.096,OP-H-037,ST-H-20,0.3989,medium
HASM-01626,42.759,1.073,0.015,OP-H-096,ST-H-35,0.0072,low
HASM-01627,46.362,0.686,0.0862,OP-H-030,ST-H-28,0.3226,medium
HASM-01628,55.996,1.292,0.0182,OP-H-108,ST-H-13,0.2525,medium
HASM-01629,37.318,0.5,0.1121,OP-H-039,ST-H-30,0.4187,medium
HASM-01630,48.635,1.02,0.0994,OP-H-153,ST-H-37,0.2385,low
HASM-01631,59.103,1.085,0.28,OP-H-164,ST-H-22,0.6183,high
HASM-01632,46.258,1.112,0.0729,OP-H-063,ST-H-08,0.1634,low
HASM-01633,27.431,0.809,0.0675,OP-H-006,ST-H-35,0.3221,medium
HASM-01634,31.407,0.656,0.0313,OP-H-095,ST-H-30,0.263,medium
HASM-01635,36.989,1.102,0.092,OP-H-104,ST-H-27,0.1793,low
HASM-01636,34.591,0.679,0.0446,OP-H-031,ST-H-27,0.2907,medium
HASM-01637,31.572,0.886,0.032,OP-H-028,ST-H-13,0.2085,low
HASM-01638,36.146,0.924,0.0992,OP-H-086,ST-H-27,0.1907,low
HASM-01639,41.586,1.41,0.0649,OP-H-106,ST-H-19,0.2324,low
HASM-01640,43.738,1.145,0.1885,OP-H-099,ST-H-28,0.3771,medium
HASM-01641,30.353,1.178,0.0362,OP-H-138,ST-H-36,0.2584,medium
HASM-01642,45.03,1.146,0.017,OP-H-046,ST-H-36,0.0429,low
HASM-01643,24.722,1.314,0.0394,OP-H-146,ST-H-15,0.3077,medium
HASM-01644,35.237,0.899,0.0943,OP-H-116,ST-H-15,0.2348,low
HASM-01645,44.186,0.945,0.0505,OP-H-163,ST-H-33,0.1167,low
HASM-01646,65.63,1.174,0.0672,OP-H-120,ST-H-38,0.3442,medium
HASM-01647,40.887,0.795,0.0639,OP-H-085,ST-H-25,0.1569,low
HASM-01648,44.337,0.977,0.0492,OP-H-065,ST-H-37,0.084,low
HASM-01649,41.184,0.251,0.0571,OP-H-146,ST-H-02,0.429,medium
HASM-01650,45.071,0.772,0.1096,OP-H-121,ST-H-18,0.2835,medium
HASM-01651,48.758,1.16,0.1253,OP-H-122,ST-H-04,0.3412,medium
