case_id,PS1,PS2,PS3,PS4,PS5,PS6,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,VS1
HCASE-00754,0.47696,0.21033,0.34025,0.07961,0.03355,0.09155,0.46113,0.53435,0.18078,0.33029,0.09732,0.03366,0.15503,0.04989
HCASE-00755,0.04018,0.85363,0.84457,0.12646,0.0271,0.10283,0.07535,0.68751,0.08115,0.06485,0.1097,0.05308,0.13964,0.0717
HCASE-00756,0.51721,0.52572,0.11465,0.28581,0.26063,0.52671,0.07265,0.12757,0.35662,0.15698,0.10105,0.08814,0.03184,0.41687
HCASE-00757,0.37693,0.39749,0.14071,0.48132,0.59626,0.35807,0.15599,0.05437,0.55431,0.0251,0.05506,0.03687,0.13161,0.29831
HCASE-00758,0.13297,0.18105,0.14789,0.12202,0.20307,0.18285,0.13209,0.31109,0.2168,0.12751,0.50079,0.60491,0.09973,0.02287
HCASE-00759,0.04614,0.59186,0.78433,0.27355,0.1021,0.04776,0.05361,0.71304,0.03794,0.09583,0.13585,0.10372,0.06777,0.03225
HCASE-00760,0.59247,0.70871,0.08606,0.03489,0.04646,0.8499,0.08211,0.10152,0.09534,0.07994,0.06638,0.02798,0.10399,0.73617
HCASE-00761,0.43587,0.51056,0.08109,0.33191,0.31831,0.48933,0.104,0.03722,0.19115,0.09101,0.05822,0.15546,0.03979,0.58029
HCASE-00762,0.21714,0.92907,0.08412,0.03679,0.09884,0.4637,0.53253,0.13694,0.08129,0.14218,0.02119,0.08285,0.12463,0.1346
HCASE-00763,0.68853,0.47845,0.03847,0.09212,0.05085,0.4589,0.07161,0.02136,0.04187,0.35168,0.15306,0.10469,0.12441,0.90215
HCASE-00764,0.03941,0.11796,0.05579,0.03841,0.07672,0.14673,0.0451,0.77407,0.33831,0.18749,0.23447,0.38619,0.75623,0.08785
HCASE-00765,0.48818,0.56082,0.17234,0.07702,0.08743,0.72701,0.07523,0.19175,0.15568,0.10582,0.03367,0.08296,0.11289,0.4051
HCASE-00766,0.11302,0.35825,0.9236,0.5082,0.03738,0.12237,0.13217,0.67888,0.12061,0.07656,0.15996,0.13972,0.04238,0.13424
HCASE-00767,0.12352,0.10347,0.07062,0.12604,0.11923,0.14157,0.13443,0.86789,0.46165,0.04982,0.0951,0.59461,0.30255,0.03318
HCASE-00768,0.12453,0.03033,0.5899,0.64439,0.36074,0.15081,0.04552,0.55966,0.45738,0.05438,0.14487,0.09111,0.07444,0.10985
HCASE-00769,0.7564,0.36289,0.08111,0.03006,0.06414,0.19576,0.06498,0.04882,0.05891,0.44827,0.08257,0.10696,0.12755,0.78744
HCASE-00770,0.27664,0.62754,0.03742,0.06597,0.12761,0.76204,0.13628,0.11469,0.02766,0.1552,0.11881,0.21953,0.21701,0.22663
HCASE-00771,0.09497,0.67918,0.05143,0.07762,0.14674,0.61341,0.23406,0.05555,0.08731,0.08264,0.10091,0.09361,0.12565,0.10431
HCASE-00772,0.132,0.19408,0.06999,0.11034,0.12999,0.16114,0.09796,0.72851,0.09251,0.07625,0.0346,0.14409,0.76534,0.07434
HCASE-00773,0.02934,0.66983,0.30762,0.1529,0.15047,0.03188,0.45465,0.29953,0.1098,0.02096,0.10871,0.12141,0.04402,0.23199
HCASE-00774,0.92569,0.62917,0.08389,0.09974,0.09171,0.58749,0.14329,0.12218,0.11549,0.38553,0.05884,0.08915,0.13372,0.85514
HCASE-00775,0.51489,0.42323,0.35445,0.07633,0.11901,0.17198,0.51663,0.66312,0.13289,0.36631,0.10919,0.10382,0.0453,0.08149
HCASE-00776,0.15152,0.66688,0.08677,0.09092,0.10833,0.63935,0.25469,0.09458,0.10037,0.13517,0.07947,0.17135,0.08777,0.11063
HCASE-00777,0.04637,0.14984,0.49216,0.45434,0.22079,0.03759,0.04378,0.33653,0.31596,0.1818,0.18598,0.08225,0.16038,0.10006
HCASE-00778,0.0366,0.15399,0.32331,0.49326,0.42536,0.07234,0.05695,0.30915,0.36764,0.21512,0.08696,0.17447,0.12944,0.05812
HCASE-00779,0.06014,0.06874,0.63099,0.11113,0.54076,0.15446,0.08658,0.8651,0.05701,0.02844,0.04886,0.06871,0.34094,0.06195
HCASE-00780,0.74374,0.17959,0.08154,0.15239,0.13967,0.16814,0.19963,0.21409,0.06835,0.48831,0.04761,0.12469,0.11701,0.57046
HCASE-00781,0.26726,0.15895,0.15541,0.07894,0.05264,0.03212,0.04943,0.47626,0.49892,0.29477,0.19954,0.57677,0.10706,0.30316
HCASE-00782,0.12337,0.07225,0.31507,0.0533,0.3258,0.05581,0.05494,0.83029,0.10245,0.13572,0.15909,0.10225,0.56737,0.23942
HCASE-00783,0.72049,0.49282,0.11512,0.07894,0.06377,0.51455,0.05588,0.18972,0.18054,0.27588,0.07885,0.13142,0.11706,0.76774
HCASE-00784,0.11713,0.11838,0.06367,0.10953,0.07543,0.09794,0.04724,0.7678,0.40452,0.04655,0.112,0.234,0.65982,0.13557
HCASE-00785,0.13415,0.02527,0.04956,0.08981,0.15956,0.11549,0.1318,0.84918,0.32026,0.08319,0.02079,0.23173,0.64178,0.05652
HCASE-00786,0.80305,0.5784,0.06833,0.06703,0.13343,0.55118,0.08062,0.14069,0.19678,0.33291,0.14063,0.14147,0.13281,0.74788
HCASE-00787,0.77967,0.42601,0.14904,0.15281,0.12005,0.36449,0.13969,0.08649,0.10845,0.51589,0.08183,0.05156,0.10428,0.7616
HCASE-00788,0.08771,0.12471,0.10812,0.0515,0.14294,0.06498,0.04329,0.65086,0.12548,0.03428,0.10346,0.12438,0.69376,0.14924
HCASE-00789,0.11041,0.082,0.10968,0.03811,0.02482,0.12442,0.12201,0.58549,0.44017,0.05569,0.25219,0.63056,0.11022,0.06793
HCASE-00790,0.07475,0.11814,0.12954,0.13324,0.14215,0.19197,0.08244,0.29056,0.04847,0.06294,0.53547,0.4756,0.2811,0.10342
HCASE-00791,0.30867,0.56523,0.11907,0.06959,0.05974,0.03635,0.70608,0.32424,0.15267,0.25494,0.08843,0.03211,0.1456,0.02638
HCASE-00792,0.13045,0.09154,0.71814,0.07255,0.71868,0.13548,0.03321,0.78024,0.09475,0.12369,0.07167,0.12485,0.14367,0.15238
HCASE-00793,0.05286,0.06016,0.09624,0.07902,0.12937,0.07039,0.12723,0.37219,0.17553,0.09365,0.65023,0.88235,0.19195,0.12915
HCASE-00794,0.56206,0.65499,0.1286,0.12561,0.14941,0.75694,0.03439,0.11673,0.10272,0.07823,0.1164,0.03804,0.12751,0.69042
HCASE-00795,0.31178,0.25832,0.02731,0.49717,0.48903,0.30272,0.09985,0.12909,0.56656,0.09675,0.07116,0.04942,0.1438,0.42512
HCASE-00796,0.9233,0.71941,0.12127,0.09174,0.1013,0.72135,0.05772,0.06386,0.09447,0.24505,0.11052,0.15814,0.0741,0.91528
HCASE-00797,0.09906,0.30772,0.80252,0.33225,0.13915,0.13465,0.15795,0.70586,0.17377,0.14446,0.0898,0.13679,0.1124,0.02307
HCASE-00798,0.16578,0.12808,0.33267,0.50163,0.70826,0.12878,0.09658,0.30339,0.51895,0.1315,0.07442,0.07591,0.12424,0.14351
HCASE-00799,0.14218,0.14758,0.02408,0.05092,0.0336,0.03468,0.10965,0.11286,0.10935,0.19031,1.0,0.92089,0.14116,0.03837
HCASE-00800,0.0868,0.30552,0.58458,0.19149,0.52048,0.09963,0.09771,0.65973,0.0855,0.05848,0.15299,0.11152,0.02708,0.11565
HCASE-00801,0.07923,0.0505,0.07531,0.13108,0.09257,0.14662,0.09329,0.34033,0.41077,0.14408,0.57887,0.78857,0.02843,0.02503
HCASE-00802,0.06559,0.07362,0.04685,0.04377,0.10187,0.06677,0.07064,0.74571,0.49055,0.11855,0.10712,0.54501,0.35963,0.25562
HCASE-00803,0.56247,0.06454,0.15635,0.14441,0.07864,0.0777,0.07723,0.09626,0.15429,0.51716,0.11481,0.03827,0.14445,0.71352
HCASE-00804,0.15717,0.47682,0.83799,0.11898,0.26364,0.14047,0.13946,0.77266,0.11307,0.15724,0.04035,0.02868,0.04538,0.0549
HCASE-00805,0.10679,0.04078,0.62408,0.05228,0.4538,0.15018,0.04548,0.99772,0.06255,0.09158,0.15247,0.03609,0.33185,0.05376
HCASE-00806,0.14065,0.02281,0.11768,0.02904,0.07339,0.06133,0.157,0.38315,0.28036,0.11617,0.49178,0.67283,0.14255,0.11334
HCASE-00807,0.61034,0.16426,0.0838,0.07822,0.1887,0.14189,0.09945,0.15211,0.09175,0.63019,0.06288,0.12847,0.04445,0.70086
HCASE-00808,0.54607,0.35653,0.36541,0.02057,0.11362,0.06168,0.47959,0.70988,0.05485,0.42882,0.11216,0.1594,0.15008,0.06745
HCASE-00809,0.11119,0.10959,0.04516,0.13959,0.12223,0.11851,0.09847,0.61515,0.37716,0.12092,0.04024,0.52185,0.34728,0.1186
HCASE-00810,0.77847,0.59196,0.09796,0.10443,0.14036,0.62618,0.11714,0.05632,0.09583,0.23759,0.0841,0.10062,0.02842,0.92288
HCASE-00811,0.12774,0.63737,0.12378,0.1,0.04254,0.72701,0.23359,0.10629,0.14451,0.07187,0.06555,0.03517,0.11122,0.08091
HCASE-00812,0.14128,0.29832,0.59586,0.10577,0.43026,0.09834,0.10031,0.67691,0.08214,0.07092,0.0328,0.03564,0.14795,0.04801
HCASE-00813,0.09174,0.09001,0.40928,0.5004,0.75242,0.20595,0.11898,0.27375,0.53173,0.11348,0.15764,0.15365,0.05284,0.02052
HCASE-00814,0.1153,0.11796,0.03016,0.05424,0.1349,0.1204,0.11902,0.76354,0.57247,0.1304,0.05837,0.45839,0.26492,0.07832
HCASE-00815,0.68251,0.49666,0.12776,0.04193,0.06475,0.4297,0.05196,0.03469,0.06995,0.20353,0.0885,0.03455,0.0679,0.90752
HCASE-00816,0.09475,0.12298,0.02239,0.09313,0.05449,0.05925,0.15758,0.21307,0.27423,0.1556,0.60183,0.86934,0.10325,0.02776
HCASE-00817,0.73069,0.55839,0.08562,0.08525,0.12299,0.48392,0.04458,0.11694,0.059,0.2896,0.14875,0.15596,0.05311,0.98945
HCASE-00818,0.09324,0.76364,0.53217,0.02004,0.05967,0.13728,0.26912,0.43565,0.0856,0.1509,0.11604,0.0287,0.10268,0.07808
HCASE-00819,0.11481,0.65945,0.10629,0.121,0.02635,0.7136,0.20706,0.19324,0.19228,0.13726,0.07025,0.04299,0.05062,0.05492
HCASE-00820,0.04638,0.03557,0.10764,0.12363,0.12416,0.0441,0.13113,0.55485,0.41785,0.1298,0.34484,0.82729,0.12073,0.11402
HCASE-00821,0.1575,0.84332,0.55406,0.04081,0.04937,0.10014,0.25995,0.41211,0.11246,0.1217,0.06657,0.03352,0.11338,0.08668
HCASE-00822,0.683,0.35223,0.13089,0.04388,0.13837,0.3141,0.11954,0.07049,0.02449,0.48868,0.04696,0.05911,0.04265,0.73791
HCASE-00823,0.15739,0.11332,0.14599,0.09619,0.0443,0.15431,0.09512,0.69218,0.2123,0.18432,0.15826,0.41266,0.70421,0.14348
HCASE-00824,0.19728,0.6356,0.17519,0.14618,0.08609,0.78852,0.15112,0.16793,0.03163,0.10066,0.09738,0.06576,0.13894,0.26899
HCASE-00825,0.076,0.11485,0.08896,0.08766,0.07504,0.1257,0.11825,0.76044,0.43075,0.2342,0.23805,0.608,0.43533,0.0758
HCASE-00826,0.59682,0.42002,0.18641,0.14988,0.05321,0.37873,0.14842,0.12102,0.02558,0.20044,0.05528,0.13093,0.12735,0.54973
HCASE-00827,0.3164,0.21918,0.09187,0.37879,0.40198,0.21644,0.04714,0.16208,0.44726,0.12289,0.04008,0.06971,0.09793,0.2748
HCASE-00828,0.15662,0.09111,0.55033,0.04252,0.49921,0.12712,0.12322,0.86861,0.05677,0.13898,0.05569,0.04067,0.35315,0.04426
HCASE-00829,0.04278,0.32489,0.81911,0.46449,0.12852,0.03883,0.14152,0.75568,0.20466,0.05315,0.06972,0.08325,0.08494,0.14038
HCASE-00830,0.10913,0.66511,0.04839,0.15177,0.04199,0.63245,0.29941,0.11744,0.05841,0.1997,0.20581,0.09351,0.22175,0.11369
HCASE-00831,0.08933,0.19544,0.51971,0.10392,0.44044,0.06536,0.15867,0.65291,0.12675,0.11013,0.15195,0.07784,0.32165,0.13898
HCASE-00832,0.11379,0.50223,0.71124,0.28041,0.02475,0.12117,0.1378,0.54263,0.11317,0.0966,0.15316,0.08262,0.07332,0.15758
HCASE-00833,0.15145,0.15403,0.34485,0.13525,0.29073,0.17995,0.09758,0.85068,0.09866,0.15819,0.13878,0.06658,0.59576,0.02682
HCASE-00834,0.70724,0.31634,0.11002,0.14487,0.03067,0.31034,0.07362,0.15724,0.10475,0.60015,0.18793,0.23584,0.15511,0.94048
HCASE-00835,0.14066,0.16899,0.74732,0.3398,0.48867,0.16665,0.09672,0.63209,0.05541,0.06648,0.14771,0.07415,0.04351,0.11511
HCASE-00836,0.21276,0.14824,0.73319,0.09343,0.73466,0.23289,0.09839,0.83709,0.03829,0.0445,0.13347,0.12592,0.14327,0.06663
HCASE-00837,0.07487,0.10113,0.0779,0.05113,0.07609,0.08154,0.12342,0.70661,0.32811,0.13785,0.1381,0.23343,0.52499,0.19733
HCASE-00838,0.09517,0.13322,0.5352,0.09941,0.56817,0.08328,0.08949,0.84124,0.13876,0.13772,0.11573,0.10305,0.29775,0.04364
HCASE-00839,0.82914,0.12446,0.05854,0.15932,0.10631,0.15041,0.2123,0.3172,0.09686,0.64552,0.14579,0.08464,0.12727,0.66242
HCASE-00840,0.15974,0.14072,0.14435,0.13913,0.07776,0.15069,0.05004,0.80959,0.22258,0.08399,0.05346,0.28595,0.57211,0.0802
HCASE-00841,0.15028,0.11077,0.63099,0.39707,0.28463,0.08738,0.09852,0.54154,0.13669,0.06121,0.03737,0.04076,0.13007,0.20527
HCASE-00842,0.08936,0.05932,0.61563,0.59711,0.28371,0.06664,0.0727,0.55818,0.32221,0.09102,0.11165,0.02626,0.10257,0.06225
HCASE-00843,0.13677,0.65291,0.77469,0.24129,0.06832,0.159,0.14007,0.54842,0.07015,0.03592,0.1174,0.11334,0.14026,0.05019
HCASE-00844,0.34937,0.32504,0.13893,0.41717,0.40767,0.30405,0.07422,0.14052,0.35816,0.03539,0.0721,0.10194,0.15912,0.30095
HCASE-00845,0.13526,0.1644,0.76186,0.36184,0.25362,0.15134,0.06961,0.53237,0.05783,0.04404,0.1228,0.04114,0.12621,0.08034
HCASE-00846,0.19428,0.21262,0.85595,0.44953,0.32216,0.16287,0.15983,0.67881,0.1378,0.12475,0.10778,0.15788,0.1042,0.08946
HCASE-00847,0.15861,0.08197,0.44753,0.05728,0.43502,0.10209,0.14688,0.61661,0.02573,0.0899,0.02484,0.15838,0.23853,0.13576
HCASE-00848,0.49801,0.75406,0.02036,0.109,0.13043,0.80193,0.10532,0.14321,0.0914,0.12012,0.14386,0.05746,0.13916,0.66757
HCASE-00849,0.61065,0.28542,0.12979,0.09849,0.06093,0.31438,0.07922,0.16917,0.19031,0.44595,0.04812,0.1474,0.09049,0.72921
HCASE-00850,0.05297,0.75264,0.68106,0.05947,0.05323,0.06922,0.1204,0.64527,0.18348,0.06406,0.05004,0.0519,0.07953,0.09661
HCASE-00851,0.19928,0.12789,0.82517,0.4464,0.13344,0.13443,0.02795,0.53195,0.02724,0.10103,0.07136,0.06662,0.09315,0.08074
HCASE-00852,0.58746,0.0417,0.22035,0.14902,0.0754,0.02311,0.47856,0.48023,0.14376,0.4954,0.08502,0.12305,0.02007,0.2821
HCASE-00853,0.68805,0.34594,0.03313,0.06407,0.15056,0.3694,0.08904,0.10628,0.06607,0.55012,0.07089,0.14685,0.06126,0.89206
HCASE-00854,0.05861,0.85058,0.04494,0.14522,0.03066,0.10959,0.60355,0.09249,0.12369,0.15127,0.14341,0.12081,0.02173,0.11953
HCASE-00855,0.51349,0.13228,0.08854,0.0394,0.03371,0.12692,0.0995,0.35763,0.22654,0.43786,0.11552,0.34316,0.12824,0.68509
HCASE-00856,0.65392,0.58251,0.12976,0.14324,0.14644,0.42485,0.1445,0.19896,0.23472,0.28698,0.02993,0.11104,0.05681,0.69269
HCASE-00857,0.02974,0.05368,0.06093,0.11751,0.1453,0.0623,0.11221,0.31625,0.33147,0.23537,0.71018,0.92249,0.11654,0.14375
HCASE-00858,0.2211,0.17072,0.88556,0.61105,0.08089,0.11959,0.13757,0.77955,0.02048,0.05617,0.1456,0.13892,0.10176,0.12892
HCASE-00859,0.61907,0.10105,0.09831,0.06459,0.09802,0.0588,0.12265,0.04113,0.08695,0.61536,0.10668,0.0859,0.0864,0.72043
HCASE-00860,0.07617,0.87416,0.49914,0.15937,0.14136,0.09323,0.48041,0.42873,0.11558,0.15813,0.08083,0.045,0.10625,0.06993
HCASE-00861,0.69935,0.54965,0.09409,0.03791,0.05717,0.5848,0.03244,0.1273,0.10828,0.37187,0.05964,0.1312,0.13095,0.86538
HCASE-00862,0.1556,0.08155,0.0385,0.14195,0.07582,0.1532,0.146,0.41255,0.39165,0.12645,0.28569,0.6935,0.10259,0.0386
HCASE-00863,0.56946,0.33259,0.22598,0.02484,0.1419,0.08572,0.77476,0.52417,0.10166,0.49248,0.11906,0.10058,0.14496,0.13464
HCASE-00864,0.0887,0.15093,0.22208,0.14462,0.25387,0.11792,0.12082,0.82954,0.23211,0.11592,0.0319,0.07525,0.6441,0.09837
HCASE-00865,0.0675,0.51927,0.74489,0.21793,0.06982,0.1275,0.08966,0.57806,0.0455,0.105,0.1836,0.19463,0.16387,0.0972
HCASE-00866,0.58863,0.63458,0.16788,0.40712,0.35882,0.56548,0.13803,0.10744,0.3587,0.14111,0.08275,0.13541,0.1217,0.50082
HCASE-00867,0.19872,0.60987,0.1532,0.11186,0.11345,0.83276,0.04084,0.09646,0.13156,0.04142,0.12336,0.02384,0.09464,0.2617
HCASE-00868,0.15065,0.02694,0.40786,0.56434,0.73995,0.06408,0.0423,0.4097,0.54589,0.10456,0.09873,0.06804,0.11598,0.11943
HCASE-00869,0.12769,0.05998,0.14514,0.09555,0.02124,0.1566,0.1397,0.7838,0.49727,0.23438,0.11621,0.69909,0.44093,0.08359
HCASE-00870,0.48705,0.24905,0.27356,0.12924,0.12005,0.02822,0.39242,0.68464,0.17888,0.43176,0.02085,0.02745,0.06375,0.15176
HCASE-00871,0.15884,0.50481,0.81813,0.17174,0.11941,0.14218,0.14932,0.72116,0.08648,0.08142,0.08813,0.0347,0.09886,0.14203
HCASE-00872,0.68457,0.44021,0.10859,0.02752,0.05759,0.47223,0.09082,0.06949,0.03498,0.27792,0.09604,0.18892,0.20885,0.73388
HCASE-00873,0.04638,0.0478,0.7134,0.27093,0.52257,0.06846,0.09244,0.8805,0.20067,0.13991,0.08445,0.09492,0.06722,0.06804
HCASE-00874,0.44575,0.71586,0.15351,0.14546,0.0748,0.77406,0.02127,0.04742,0.06449,0.04142,0.03353,0.15642,0.12974,0.61506
HCASE-00875,0.55312,0.54257,0.10638,0.2872,0.31531,0.64043,0.13873,0.05911,0.28527,0.14982,0.11258,0.04613,0.11875,0.6079
HCASE-00876,0.15086,0.53961,0.73691,0.19319,0.05594,0.09864,0.0785,0.59595,0.1214,0.10005,0.11452,0.02128,0.14682,0.05609
HCASE-00877,0.10578,0.78154,0.46157,0.06495,0.15645,0.07544,0.31414,0.41567,0.17009,0.03535,0.11595,0.06614,0.11442,0.04239
HCASE-00878,0.74554,0.0518,0.0254,0.03542,0.15105,0.13266,0.0717,0.12615,0.23638,0.62334,0.06244,0.04682,0.12103,0.84578
HCASE-00879,0.07505,0.0295,0.1381,0.02793,0.03486,0.11046,0.12131,0.3599,0.13546,0.22567,0.64528,0.63474,0.45817,0.08338
HCASE-00880,0.0551,0.28289,0.72626,0.44914,0.0636,0.08384,0.06751,0.63104,0.03234,0.13263,0.05909,0.07876,0.05484,0.20641
HCASE-00881,0.27289,0.5987,0.12893,0.03304,0.09605,0.87578,0.08376,0.20549,0.18791,0.11635,0.10791,0.14649,0.12029,0.23027
HCASE-00882,0.15204,0.14254,0.36477,0.57812,0.58565,0.11826,0.14814,0.22434,0.47054,0.04124,0.10551,0.15058,0.12988,0.07754
HCASE-00883,0.05908,0.04806,0.28306,0.05067,0.17931,0.12601,0.02222,0.68328,0.03476,0.1517,0.14017,0.08491,0.51817,0.12941
HCASE-00884,0.42949,0.35279,0.30397,0.04431,0.11921,0.10011,0.49399,0.56833,0.03148,0.34972,0.03757,0.11823,0.06226,0.14417
HCASE-00885,0.02638,0.1554,0.08501,0.0511,0.12299,0.04621,0.13908,0.26588,0.27997,0.19476,0.65246,0.79347,0.10428,0.13008
HCASE-00886,0.72319,0.48763,0.11596,0.07886,0.08446,0.47929,0.09488,0.19222,0.17914,0.32199,0.05029,0.08478,0.06599,0.66006
HCASE-00887,0.6499,0.1471,0.02315,0.03969,0.08156,0.09205,0.37602,0.32671,0.07722,0.61986,0.09696,0.03871,0.09161,0.72153
HCASE-00888,0.04671,0.11153,0.61125,0.57349,0.3023,0.03031,0.09918,0.56316,0.35748,0.09438,0.04616,0.03971,0.14814,0.04995
HCASE-00889,0.18338,0.84866,0.18305,0.19517,0.20126,0.42193,0.49297,0.12931,0.087,0.09875,0.05437,0.15999,0.13692,0.04872
HCASE-00890,0.08101,0.8972,0.02114,0.06455,0.08593,0.1056,0.76333,0.12575,0.22661,0.1561,0.11032,0.02785,0.15777,0.07828
HCASE-00891,0.58595,0.70696,0.11099,0.21477,0.09984,0.93651,0.05788,0.0778,0.05129,0.06801,0.12809,0.08532,0.0216,0.42371
HCASE-00892,0.31304,0.05112,0.12076,0.0495,0.11767,0.11431,0.07005,0.64646,0.60258,0.26622,0.05067,0.46742,0.09019,0.33113
HCASE-00893,0.26511,0.62071,0.02484,0.1165,0.07333,0.15433,0.78434,0.28697,0.09508,0.21097,0.09162,0.05627,0.08031,0.02693
HCASE-00894,0.03066,0.11518,0.58903,0.68148,0.27827,0.06416,0.05137,0.64096,0.45689,0.14552,0.04825,0.11371,0.14764,0.13126
HCASE-00895,0.11535,0.59935,0.85308,0.22105,0.13926,0.07663,0.02834,0.78944,0.11842,0.02381,0.1328,0.05834,0.09578,0.13376
HCASE-00896,0.15425,0.09735,0.14292,0.12053,0.02883,0.12006,0.1463,0.80156,0.48379,0.12934,0.10426,0.56019,0.41694,0.06576
HCASE-00897,0.02842,0.13868,0.85251,0.46095,0.31381,0.04031,0.05978,0.75833,0.08032,0.05776,0.15288,0.07881,0.1552,0.15452
HCASE-00898,0.52563,0.78496,0.13008,0.04491,0.02803,0.83147,0.0635,0.04031,0.03446,0.04604,0.06797,0.10144,0.04563,0.44124
HCASE-00899,0.08657,0.57941,0.633,0.10233,0.19765,0.06193,0.04449,0.65511,0.05905,0.07815,0.06212,0.05933,0.06429,0.15836
HCASE-00900,0.56072,0.07882,0.0925,0.09704,0.11441,0.15867,0.50024,0.5503,0.04154,0.48203,0.13184,0.15733,0.03813,0.28839
HCASE-00901,0.09168,0.13851,0.23251,0.10019,0.25796,0.05157,0.09481,1.0,0.15639,0.15357,0.15739,0.10246,0.67793,0.05633
HCASE-00902,0.8482,0.70434,0.14885,0.06093,0.15851,0.73229,0.03263,0.1344,0.03222,0.36414,0.13196,0.03315,0.04036,0.82905
HCASE-00903,0.42116,0.68386,0.13249,0.02453,0.03741,0.61125,0.11542,0.17806,0.09271,0.02782,0.10399,0.06984,0.02075,0.31727
HCASE-00904,0.55067,0.05075,0.06973,0.10076,0.06235,0.04184,0.10909,0.34961,0.19476,0.46353,0.09539,0.4069,0.22062,0.63894
HCASE-00905,0.50155,0.30992,0.13622,0.15853,0.1378,0.21647,0.72841,0.5095,0.04152,0.43118,0.03483,0.10852,0.15678,0.14909
HCASE-00906,0.04565,0.03561,0.8258,0.39932,0.26875,0.08707,0.14584,0.69351,0.02243,0.03663,0.0373,0.149,0.06664,0.12414
HCASE-00907,0.12729,0.1379,0.27304,0.52916,0.74766,0.15288,0.06929,0.23821,0.49333,0.03964,0.036,0.05972,0.06011,0.14599
HCASE-00908,0.56616,0.35653,0.0858,0.18823,0.11457,0.0859,0.72592,0.53046,0.07865,0.31667,0.10535,0.06809,0.08306,0.0552
HCASE-00909,0.14123,0.1077,0.41412,0.73812,0.50782,0.18161,0.08272,0.225,0.5536,0.13847,0.1175,0.11043,0.02325,0.10996
HCASE-00910,0.34785,0.35206,0.11739,0.26318,0.24214,0.47865,0.10282,0.14754,0.21289,0.08937,0.20939,0.11574,0.20296,0.35409
HCASE-00911,0.05944,0.1091,0.27813,0.08176,0.28788,0.12059,0.13664,0.72002,0.09872,0.10076,0.02237,0.0801,0.57669,0.03377
HCASE-00912,0.08324,0.09807,0.61431,0.57142,0.25442,0.15514,0.03512,0.45023,0.36796,0.15125,0.08583,0.09177,0.08848,0.27687
HCASE-00913,0.20675,0.59044,0.15444,0.04656,0.13575,0.71531,0.03495,0.13781,0.13352,0.02614,0.13936,0.14877,0.04872,0.26129
HCASE-00914,0.27582,0.145,0.06055,0.06805,0.15924,0.14246,0.06465,0.45706,0.40537,0.35672,0.21519,0.56922,0.1126,0.41721
HCASE-00915,0.21,0.07414,0.21565,0.09373,0.03065,0.06531,0.11812,0.62992,0.45243,0.23918,0.09903,0.43883,0.14647,0.26887
HCASE-00916,0.72793,0.12634,0.15152,0.04812,0.0892,0.21717,0.25641,0.3144,0.15019,0.69684,0.06546,0.13738,0.11061,0.62094
HCASE-00917,0.2054,0.82447,0.10907,0.16639,0.10753,0.81239,0.3497,0.13032,0.05423,0.07065,0.03044,0.15316,0.09531,0.10396
HCASE-00918,0.09417,0.02681,0.04189,0.10841,0.06268,0.10396,0.09276,0.50978,0.38458,0.18791,0.369,0.79517,0.21378,0.1542
HCASE-00919,0.1088,0.14605,0.56001,0.12735,0.509,0.0851,0.15472,0.74466,0.10671,0.09442,0.05954,0.15007,0.31987,0.0466
HCASE-00920,0.09746,0.76845,0.47655,0.07743,0.06668,0.10613,0.29395,0.38496,0.11425,0.07708,0.09287,0.02098,0.12364,0.15198
HCASE-00921,0.39062,0.32933,0.02338,0.02965,0.02098,0.04814,0.61303,0.46327,0.05266,0.47449,0.142,0.15955,0.15436,0.13037
HCASE-00922,0.07723,0.71415,0.762,0.14141,0.13107,0.15324,0.15715,0.73945,0.14259,0.09489,0.0438,0.02487,0.03275,0.02736
HCASE-00923,0.26065,0.09768,0.12689,0.11936,0.14647,0.09867,0.10617,0.58693,0.38525,0.15348,0.04764,0.4608,0.07557,0.40315
HCASE-00924,0.76191,0.12085,0.1735,0.08831,0.20007,0.18044,0.27163,0.29081,0.02229,0.66209,0.03837,0.14066,0.03898,0.56095
HCASE-00925,0.0863,0.34278,0.77072,0.31909,0.1071,0.14868,0.02993,0.52839,0.14771,0.10135,0.15976,0.11068,0.04801,0.08058
HCASE-00926,0.05277,0.02391,0.51541,0.06885,0.64141,0.02172,0.0765,0.58614,0.10091,0.05441,0.14365,0.08001,0.07647,0.22063
HCASE-00927,0.19991,0.37206,0.90584,0.50371,0.17283,0.12253,0.11708,0.59122,0.05074,0.10472,0.06885,0.05334,0.14376,0.05741
HCASE-00928,0.58624,0.29385,0.12471,0.06561,0.13559,0.3381,0.13644,0.24101,0.18775,0.43549,0.02811,0.06081,0.12822,0.74108
HCASE-00929,0.62135,0.70477,0.02695,0.40547,0.33181,0.72254,0.08816,0.10437,0.26504,0.14545,0.05709,0.08759,0.10562,0.56533
HCASE-00930,0.48304,0.15475,0.07638,0.05103,0.08449,0.03207,0.1105,0.30787,0.25057,0.50446,0.08958,0.30335,0.13867,0.77407
HCASE-00931,0.09334,0.03193,0.0213,0.04086,0.05823,0.15474,0.0329,0.49002,0.48928,0.17824,0.32457,0.70176,0.11585,0.07725
HCASE-00932,0.20407,0.10215,0.29609,0.14797,0.21467,0.1397,0.11009,0.7086,0.03737,0.1309,0.15684,0.08109,0.52314,0.03763
